Time,CPU usage (%),Mem usage (MB), VM usage (MB)
2017/3/28 9:44:17,22,73.27,100.29
2017/3/28 9:44:17,22,73.27,100.29
2017/3/28 9:44:17,22,73.27,100.29
2017/3/28 9:44:18,22,73.27,100.29
2017/3/28 9:44:18,22,73.31,100.33
2017/3/28 9:44:18,18,73.31,100.33
2017/3/28 9:44:18,18,73.31,100.33
2017/3/28 9:44:18,18,73.31,100.33
2017/3/28 9:44:19,18,73.31,100.33
2017/3/28 9:44:19,18,73.49,100.35
2017/3/28 9:44:19,18,73.49,100.35
2017/3/28 9:44:19,19,73.49,100.35
2017/3/28 9:44:19,19,73.49,100.35
2017/3/28 9:44:20,19,73.49,100.35
2017/3/28 9:44:20,19,73.49,100.35
2017/3/28 9:44:20,19,73.49,100.35
2017/3/28 9:44:20,21,73.49,100.35
2017/3/28 9:44:20,21,73.49,100.35
2017/3/28 9:44:20,21,73.49,100.35
2017/3/28 9:44:21,21,73.49,100.35
2017/3/28 9:44:21,21,73.5,100.36
2017/3/28 9:44:21,21,73.5,100.36
2017/3/28 9:44:21,21,73.5,100.36
2017/3/28 9:44:21,21,73.5,100.36
2017/3/28 9:44:22,21,73.5,100.36
2017/3/28 9:44:22,21,73.5,100.36
2017/3/28 9:44:22,21,73.5,100.36
2017/3/28 9:44:22,19,73.5,100.36
2017/3/28 9:44:22,19,73.48,100.36
2017/3/28 9:44:23,19,73.48,100.36
2017/3/28 9:44:23,19,73.48,100.36
2017/3/28 9:44:23,19,73.48,100.36
2017/3/28 9:44:23,19,73.46,100.33
2017/3/28 9:44:23,19,73.47,100.33
2017/3/28 9:44:23,19,73.47,100.33
2017/3/28 9:44:24,19,73.47,100.33
2017/3/28 9:44:24,19,73.47,100.33
2017/3/28 9:44:24,19,73.47,100.33
2017/3/28 9:44:24,19,73.47,100.33
2017/3/28 9:44:24,19,73.47,100.33
2017/3/28 9:44:25,19,73.47,100.33
2017/3/28 9:44:25,19,73.47,100.33
2017/3/28 9:44:25,19,73.47,100.33
2017/3/28 9:44:25,19,73.47,100.33
2017/3/28 9:44:26,19,73.47,100.33
2017/3/28 9:44:26,19,73.47,100.33
2017/3/28 9:44:26,19,73.47,100.33
2017/3/28 9:44:26,19,73.47,100.33
2017/3/28 9:44:26,18,73.47,100.33
2017/3/28 9:44:26,18,73.47,100.33
2017/3/28 9:44:27,18,73.47,100.33
2017/3/28 9:44:27,18,73.47,100.33
2017/3/28 9:44:27,18,73.47,100.33
2017/3/28 9:44:27,22,73.47,100.33
2017/3/28 9:44:27,22,73.47,100.33
2017/3/28 9:44:27,22,73.47,100.33
2017/3/28 9:44:28,22,73.5,100.36
2017/3/28 9:44:28,22,73.51,100.37
2017/3/28 9:44:28,19,73.51,100.37
2017/3/28 9:44:28,19,73.51,100.37
2017/3/28 9:44:29,19,73.51,100.37
2017/3/28 9:44:29,19,73.51,100.37
2017/3/28 9:44:29,19,73.51,100.37
2017/3/28 9:44:29,19,73.51,100.37
2017/3/28 9:44:29,19,73.51,100.37
2017/3/28 9:44:29,19,73.51,100.37
2017/3/28 9:44:30,19,73.51,100.37
2017/3/28 9:44:30,19,73.51,100.37
2017/3/28 9:44:30,19,73.51,100.37
2017/3/28 9:44:30,21,73.51,100.37
2017/3/28 9:44:30,21,73.51,100.37
2017/3/28 9:44:30,21,73.51,100.37
2017/3/28 9:44:31,21,73.51,100.37
2017/3/28 9:44:31,21,73.51,100.37
2017/3/28 9:44:31,19,73.51,100.37
2017/3/28 9:44:31,19,73.49,100.37
2017/3/28 9:44:32,19,73.49,100.37
2017/3/28 9:44:32,19,73.49,100.37
2017/3/28 9:44:32,19,73.49,100.37
2017/3/28 9:44:32,19,73.49,100.37
2017/3/28 9:44:32,19,73.49,100.37
2017/3/28 9:44:32,19,73.49,100.37
2017/3/28 9:44:33,19,73.49,100.37
2017/3/28 9:44:33,19,73.49,100.37
2017/3/28 9:44:33,17,73.47,100.33
2017/3/28 9:44:33,17,73.47,100.33
2017/3/28 9:44:33,17,73.47,100.33
2017/3/28 9:44:33,17,73.47,100.33
2017/3/28 9:44:34,17,73.47,100.33
2017/3/28 9:44:34,17,73.47,100.33
2017/3/28 9:44:34,17,73.47,100.33
2017/3/28 9:44:34,17,73.47,100.33
2017/3/28 9:44:35,17,73.47,100.33
2017/3/28 9:44:35,17,73.47,100.33
2017/3/28 9:44:35,17,73.47,100.33
2017/3/28 9:44:35,17,73.47,100.33
2017/3/28 9:44:35,18,73.47,100.33
2017/3/28 9:44:35,18,73.47,100.33
2017/3/28 9:44:36,18,73.47,100.33
2017/3/28 9:44:36,18,73.47,100.33
2017/3/28 9:44:36,19,73.47,100.33
2017/3/28 9:44:36,19,73.47,100.33
2017/3/28 9:44:36,19,73.47,100.33
2017/3/28 9:44:37,19,73.47,100.33
2017/3/28 9:44:37,19,73.47,100.33
2017/3/28 9:44:37,19,73.47,100.33
2017/3/28 9:44:37,20,73.47,100.33
2017/3/28 9:44:37,20,73.47,100.33
2017/3/28 9:44:38,20,73.47,100.33
2017/3/28 9:44:38,20,73.47,100.36
2017/3/28 9:44:38,20,73.51,100.38
2017/3/28 9:44:38,20,73.51,100.38
2017/3/28 9:44:38,20,73.51,100.38
2017/3/28 9:44:39,20,73.51,100.38
2017/3/28 9:44:39,20,73.51,100.38
2017/3/28 9:44:39,20,73.5,100.35
2017/3/28 9:44:39,20,73.5,100.35
2017/3/28 9:44:39,20,73.5,100.35
2017/3/28 9:44:40,20,73.5,100.35
2017/3/28 9:44:40,20,73.5,100.35
2017/3/28 9:44:40,21,73.5,100.35
2017/3/28 9:44:40,21,73.5,100.35
2017/3/28 9:44:41,21,73.5,100.35
2017/3/28 9:44:41,21,73.5,100.35
2017/3/28 9:44:41,21,73.5,100.35
2017/3/28 9:44:41,21,73.5,100.35
2017/3/28 9:44:41,22,73.5,100.35
2017/3/28 9:44:42,22,73.5,100.35
2017/3/28 9:44:42,22,73.5,100.35
2017/3/28 9:44:42,22,73.5,100.35
2017/3/28 9:44:42,21,73.5,100.35
2017/3/28 9:44:42,21,73.5,100.35
2017/3/28 9:44:42,21,73.5,100.35
2017/3/28 9:44:43,21,73.5,100.35
2017/3/28 9:44:43,21,73.5,100.31
2017/3/28 9:44:43,21,73.47,100.31
2017/3/28 9:44:43,21,73.47,100.31
2017/3/28 9:44:43,21,73.46,100.31
2017/3/28 9:44:44,21,73.46,100.31
2017/3/28 9:44:44,21,73.46,100.31
2017/3/28 9:44:44,21,73.46,100.31
2017/3/28 9:44:44,21,73.46,100.31
2017/3/28 9:44:44,20,73.46,100.31
2017/3/28 9:44:45,20,73.46,100.31
2017/3/28 9:44:45,20,73.46,100.31
2017/3/28 9:44:45,20,73.46,100.31
2017/3/28 9:44:45,19,73.46,100.31
2017/3/28 9:44:45,19,73.46,100.31
2017/3/28 9:44:45,19,73.46,100.31
2017/3/28 9:44:46,19,73.46,100.31
2017/3/28 9:44:46,19,73.46,100.31
2017/3/28 9:44:46,19,73.46,100.31
2017/3/28 9:44:46,18,73.46,100.31
2017/3/28 9:44:46,18,73.46,100.31
2017/3/28 9:44:47,18,73.46,100.31
2017/3/28 9:44:47,18,73.46,100.31
2017/3/28 9:44:47,18,73.46,100.31
2017/3/28 9:44:47,18,73.46,100.31
2017/3/28 9:44:47,21,73.46,100.31
2017/3/28 9:44:48,21,73.46,100.31
2017/3/28 9:44:48,21,73.46,100.31
2017/3/28 9:44:48,21,73.49,100.35
2017/3/28 9:44:48,18,73.5,100.35
2017/3/28 9:44:48,18,73.5,100.35
2017/3/28 9:44:48,18,73.5,100.35
2017/3/28 9:44:49,18,73.5,100.35
2017/3/28 9:44:49,18,73.5,100.35
2017/3/28 9:44:49,18,73.5,100.35
2017/3/28 9:44:49,21,73.5,100.35
2017/3/28 9:44:49,21,73.5,100.35
2017/3/28 9:44:50,21,73.5,100.35
2017/3/28 9:44:50,21,73.5,100.35
2017/3/28 9:44:50,21,73.5,100.35
2017/3/28 9:44:50,20,73.5,100.35
2017/3/28 9:44:50,20,73.5,100.35
2017/3/28 9:44:51,20,73.5,100.35
2017/3/28 9:44:51,20,73.5,100.35
2017/3/28 9:44:51,20,73.5,100.35
2017/3/28 9:44:51,20,73.5,100.35
2017/3/28 9:44:51,20,73.5,100.35
2017/3/28 9:44:52,20,73.5,100.35
2017/3/28 9:44:52,20,73.5,100.35
2017/3/28 9:44:52,20,73.5,100.35
2017/3/28 9:44:52,18,73.5,100.35
2017/3/28 9:44:52,18,73.48,100.35
2017/3/28 9:44:53,18,73.48,100.35
2017/3/28 9:44:53,18,73.48,100.35
2017/3/28 9:44:53,18,73.46,100.31
2017/3/28 9:44:53,19,73.46,100.31
2017/3/28 9:44:53,19,73.46,100.31
2017/3/28 9:44:54,19,73.46,100.31
2017/3/28 9:44:54,19,73.46,100.31
2017/3/28 9:44:54,19,73.46,100.31
2017/3/28 9:44:54,18,73.46,100.31
2017/3/28 9:44:54,18,73.46,100.31
2017/3/28 9:44:54,18,73.46,100.31
2017/3/28 9:44:55,18,73.46,100.31
2017/3/28 9:44:55,18,73.46,100.31
2017/3/28 9:44:55,21,73.46,100.31
2017/3/28 9:44:55,21,73.46,100.31
2017/3/28 9:44:55,21,73.46,100.31
2017/3/28 9:44:56,21,73.46,100.31
2017/3/28 9:44:56,21,73.46,100.31
2017/3/28 9:44:56,21,73.46,100.31
2017/3/28 9:44:56,20,73.46,100.31
2017/3/28 9:44:56,20,73.46,100.31
2017/3/28 9:44:57,20,73.46,100.31
2017/3/28 9:44:57,20,73.46,100.31
2017/3/28 9:44:57,20,73.46,100.31
2017/3/28 9:44:57,21,73.46,100.31
2017/3/28 9:44:57,21,73.46,100.31
2017/3/28 9:44:57,21,73.46,100.31
2017/3/28 9:44:58,21,73.46,100.31
2017/3/28 9:44:58,21,73.5,100.35
2017/3/28 9:44:58,21,73.5,100.35
2017/3/28 9:44:58,21,73.5,100.35
2017/3/28 9:44:58,21,73.5,100.35
2017/3/28 9:44:59,21,73.5,100.35
2017/3/28 9:44:59,21,73.5,100.35
2017/3/28 9:44:59,21,73.5,100.35
2017/3/28 9:44:59,19,73.5,100.35
2017/3/28 9:44:59,19,73.5,100.35
2017/3/28 9:45:00,19,73.5,100.35
2017/3/28 9:45:00,19,73.5,100.35
2017/3/28 9:45:00,19,73.5,100.35
2017/3/28 9:45:00,21,73.5,100.35
2017/3/28 9:45:00,21,73.5,100.35
2017/3/28 9:45:00,21,73.5,100.35
2017/3/28 9:45:01,21,73.5,100.35
2017/3/28 9:45:01,21,73.5,100.35
2017/3/28 9:45:01,21,73.5,100.35
2017/3/28 9:45:01,21,73.48,100.35
2017/3/28 9:45:01,21,73.48,100.35
2017/3/28 9:45:02,21,73.48,100.35
2017/3/28 9:45:02,21,73.48,100.35
2017/3/28 9:45:02,21,73.48,100.35
2017/3/28 9:45:02,19,73.48,100.35
2017/3/28 9:45:02,19,73.48,100.35
2017/3/28 9:45:03,19,73.48,100.35
2017/3/28 9:45:03,19,73.48,100.35
2017/3/28 9:45:03,19,73.48,100.31
2017/3/28 9:45:03,18,73.46,100.31
2017/3/28 9:45:03,18,73.46,100.31
2017/3/28 9:45:04,18,73.46,100.31
2017/3/28 9:45:04,18,73.46,100.31
2017/3/28 9:45:04,18,73.46,100.31
2017/3/28 9:45:04,18,73.46,100.31
2017/3/28 9:45:04,18,73.46,100.31
2017/3/28 9:45:05,18,73.46,100.31
2017/3/28 9:45:05,18,73.46,100.31
2017/3/28 9:45:05,18,73.46,100.31
2017/3/28 9:45:05,19,73.46,100.31
2017/3/28 9:45:06,19,73.46,100.31
2017/3/28 9:45:06,19,73.46,100.31
2017/3/28 9:45:06,19,73.46,100.31
2017/3/28 9:45:06,19,73.46,100.31
2017/3/28 9:45:06,18,73.46,100.31
2017/3/28 9:45:06,18,73.46,100.31
2017/3/28 9:45:07,18,73.46,100.31
2017/3/28 9:45:07,18,73.46,100.31
2017/3/28 9:45:07,18,73.46,100.31
2017/3/28 9:45:07,21,73.46,100.31
2017/3/28 9:45:07,21,73.46,100.31
2017/3/28 9:45:07,21,73.46,100.31
2017/3/28 9:45:08,21,73.49,100.35
2017/3/28 9:45:08,21,73.5,100.35
2017/3/28 9:45:08,17,73.5,100.35
2017/3/28 9:45:08,17,73.5,100.35
2017/3/28 9:45:09,17,73.5,100.35
2017/3/28 9:45:09,17,73.5,100.35
2017/3/28 9:45:09,17,73.5,100.35
2017/3/28 9:45:09,17,73.5,100.35
2017/3/28 9:45:09,20,73.5,100.35
2017/3/28 9:45:09,20,73.5,100.35
2017/3/28 9:45:10,20,73.5,100.35
2017/3/28 9:45:10,20,73.5,100.35
2017/3/28 9:45:10,18,73.5,100.35
2017/3/28 9:45:10,18,73.5,100.35
2017/3/28 9:45:10,18,73.5,100.35
2017/3/28 9:45:10,18,73.5,100.35
2017/3/28 9:45:11,18,73.5,100.35
2017/3/28 9:45:11,18,73.5,100.35
2017/3/28 9:45:11,20,73.5,100.35
2017/3/28 9:45:11,20,73.5,100.35
2017/3/28 9:45:12,20,73.5,100.35
2017/3/28 9:45:12,20,73.5,100.35
2017/3/28 9:45:12,20,73.5,100.35
2017/3/28 9:45:12,20,73.5,100.35
2017/3/28 9:45:12,20,73.5,100.35
2017/3/28 9:45:12,20,73.5,100.35
2017/3/28 9:45:13,20,73.5,100.35
2017/3/28 9:45:13,20,73.5,100.35
2017/3/28 9:45:13,22,73.48,100.31
2017/3/28 9:45:13,22,73.46,100.31
2017/3/28 9:45:13,22,73.46,100.31
2017/3/28 9:45:13,22,73.46,100.31
2017/3/28 9:45:14,22,73.46,100.31
2017/3/28 9:45:14,22,73.46,100.31
2017/3/28 9:45:14,19,73.46,100.31
2017/3/28 9:45:14,19,73.46,100.31
2017/3/28 9:45:15,19,73.46,100.31
2017/3/28 9:45:15,19,73.46,100.31
2017/3/28 9:45:15,19,73.48,100.31
2017/3/28 9:45:15,19,73.48,100.31
2017/3/28 9:45:15,21,73.48,100.31
2017/3/28 9:45:16,21,73.48,100.31
2017/3/28 9:45:16,21,73.48,100.31
2017/3/28 9:45:16,21,73.48,100.31
2017/3/28 9:45:16,18,73.48,100.31
2017/3/28 9:45:16,18,73.48,100.31
2017/3/28 9:45:16,18,73.48,100.31
2017/3/28 9:45:17,18,73.48,100.31
2017/3/28 9:45:17,18,73.48,100.31
2017/3/28 9:45:17,18,73.48,100.31
2017/3/28 9:45:17,21,73.48,100.31
2017/3/28 9:45:17,21,73.48,100.31
2017/3/28 9:45:18,21,73.48,100.31
2017/3/28 9:45:18,21,73.51,100.34
2017/3/28 9:45:18,21,73.51,100.34
2017/3/28 9:45:18,20,73.51,100.34
2017/3/28 9:45:18,20,73.51,100.34
2017/3/28 9:45:19,20,73.51,100.34
2017/3/28 9:45:19,20,73.51,100.34
2017/3/28 9:45:19,20,73.51,100.34
2017/3/28 9:45:19,19,73.51,100.34
2017/3/28 9:45:19,19,73.51,100.34
2017/3/28 9:45:19,19,73.51,100.34
2017/3/28 9:45:20,19,73.51,100.34
2017/3/28 9:45:20,19,73.51,100.34
2017/3/28 9:45:20,19,73.51,100.34
2017/3/28 9:45:20,18,73.51,100.34
2017/3/28 9:45:20,18,73.51,100.34
2017/3/28 9:45:21,18,73.51,100.34
2017/3/28 9:45:21,18,73.51,100.34
2017/3/28 9:45:21,18,73.51,100.34
2017/3/28 9:45:21,21,73.51,100.34
2017/3/28 9:45:21,21,73.51,100.34
2017/3/28 9:45:22,21,73.51,100.34
2017/3/28 9:45:22,21,73.51,100.34
2017/3/28 9:45:22,21,73.51,100.34
2017/3/28 9:45:22,17,73.51,100.34
2017/3/28 9:45:22,17,73.49,100.34
2017/3/28 9:45:22,17,73.49,100.34
2017/3/28 9:45:23,17,73.49,100.34
2017/3/28 9:45:23,17,73.48,100.31
2017/3/28 9:45:23,17,73.48,100.31
2017/3/28 9:45:23,17,73.48,100.31
2017/3/28 9:45:23,17,73.48,100.31
2017/3/28 9:45:24,17,73.48,100.31
2017/3/28 9:45:24,17,73.48,100.31
2017/3/28 9:45:24,17,73.48,100.31
2017/3/28 9:45:24,18,73.48,100.31
2017/3/28 9:45:24,18,73.48,100.31
2017/3/28 9:45:25,18,73.48,100.31
2017/3/28 9:45:25,18,73.48,100.31
2017/3/28 9:45:25,18,73.48,100.31
2017/3/28 9:45:25,20,73.48,100.31
2017/3/28 9:45:25,20,73.48,100.31
2017/3/28 9:45:25,20,73.48,100.31
2017/3/28 9:45:26,20,73.48,100.31
2017/3/28 9:45:26,20,73.48,100.31
2017/3/28 9:45:26,21,73.48,100.31
2017/3/28 9:45:26,21,73.48,100.31
2017/3/28 9:45:26,21,73.48,100.31
2017/3/28 9:45:27,21,73.48,100.31
2017/3/28 9:45:27,21,73.48,100.31
2017/3/28 9:45:27,21,73.48,100.31
2017/3/28 9:45:27,21,73.48,100.31
2017/3/28 9:45:28,21,73.48,100.31
2017/3/28 9:45:28,21,73.48,100.35
2017/3/28 9:45:28,21,73.52,100.36
2017/3/28 9:45:28,19,73.52,100.36
2017/3/28 9:45:28,19,73.52,100.36
2017/3/28 9:45:28,19,73.52,100.36
2017/3/28 9:45:29,19,73.52,100.36
2017/3/28 9:45:29,19,73.52,100.36
2017/3/28 9:45:29,21,73.52,100.36
2017/3/28 9:45:29,21,73.52,100.36
2017/3/28 9:45:29,21,73.52,100.36
2017/3/28 9:45:30,21,73.52,100.36
2017/3/28 9:45:30,21,73.52,100.36
2017/3/28 9:45:30,21,73.52,100.36
2017/3/28 9:45:30,22,73.52,100.36
2017/3/28 9:45:30,22,73.52,100.36
2017/3/28 9:45:31,22,73.52,100.36
2017/3/28 9:45:31,22,73.52,100.36
2017/3/28 9:45:31,22,73.52,100.36
2017/3/28 9:45:31,21,73.5,100.36
2017/3/28 9:45:31,21,73.5,100.36
2017/3/28 9:45:32,21,73.5,100.36
2017/3/28 9:45:32,21,73.5,100.36
2017/3/28 9:45:32,21,73.5,100.36
2017/3/28 9:45:32,19,73.5,100.36
2017/3/28 9:45:32,19,73.5,100.36
2017/3/28 9:45:32,19,73.5,100.36
2017/3/28 9:45:33,19,73.5,100.36
2017/3/28 9:45:33,19,73.5,100.31
2017/3/28 9:45:33,19,73.48,100.31
2017/3/28 9:45:33,19,73.48,100.31
2017/3/28 9:45:34,19,73.48,100.31
2017/3/28 9:45:34,19,73.48,100.31
2017/3/28 9:45:34,19,73.48,100.31
2017/3/28 9:45:34,19,73.48,100.31
2017/3/28 9:45:34,18,73.48,100.31
2017/3/28 9:45:34,18,73.48,100.31
2017/3/28 9:45:35,18,73.48,100.31
2017/3/28 9:45:35,18,73.48,100.31
2017/3/28 9:45:35,18,73.48,100.31
2017/3/28 9:45:35,18,73.48,100.31
2017/3/28 9:45:35,18,73.48,100.31
2017/3/28 9:45:35,18,73.48,100.31
2017/3/28 9:45:36,18,73.48,100.31
2017/3/28 9:45:36,18,73.48,100.31
2017/3/28 9:45:36,21,73.48,100.31
2017/3/28 9:45:36,21,73.48,100.31
2017/3/28 9:45:37,21,73.48,100.31
2017/3/28 9:45:37,21,73.48,100.31
2017/3/28 9:45:37,21,73.48,100.31
2017/3/28 9:45:37,21,73.48,100.31
2017/3/28 9:45:37,21,73.48,100.31
2017/3/28 9:45:37,21,73.48,100.31
2017/3/28 9:45:38,21,73.48,100.31
2017/3/28 9:45:38,21,73.52,100.36
2017/3/28 9:45:38,19,73.52,100.36
2017/3/28 9:45:38,19,73.52,100.36
2017/3/28 9:45:38,19,73.52,100.36
2017/3/28 9:45:39,19,73.52,100.36
2017/3/28 9:45:39,19,73.52,100.36
2017/3/28 9:45:39,19,73.52,100.36
2017/3/28 9:45:40,19,73.52,100.36
2017/3/28 9:45:40,19,73.52,100.36
2017/3/28 9:45:40,19,73.52,100.36
2017/3/28 9:45:40,19,73.52,100.36
2017/3/28 9:45:40,18,73.52,100.36
2017/3/28 9:45:40,18,73.52,100.36
2017/3/28 9:45:41,18,73.52,100.36
2017/3/28 9:45:41,18,73.52,100.36
2017/3/28 9:45:41,19,73.52,100.36
2017/3/28 9:45:41,19,73.52,100.36
2017/3/28 9:45:41,19,73.52,100.36
2017/3/28 9:45:42,19,73.52,100.36
2017/3/28 9:45:42,19,73.52,100.36
2017/3/28 9:45:42,19,73.52,100.36
2017/3/28 9:45:42,19,73.52,100.36
2017/3/28 9:45:43,19,73.52,100.36
2017/3/28 9:45:43,19,73.52,100.36
2017/3/28 9:45:43,19,73.52,100.36
2017/3/28 9:45:43,19,73.49,100.31
2017/3/28 9:45:43,20,73.48,100.31
2017/3/28 9:45:43,20,73.48,100.31
2017/3/28 9:45:44,20,73.48,100.31
2017/3/28 9:45:44,20,73.48,100.31
2017/3/28 9:45:44,19,73.48,100.31
2017/3/28 9:45:44,19,73.48,100.31
2017/3/28 9:45:44,19,73.48,100.31
2017/3/28 9:45:44,19,73.48,100.31
2017/3/28 9:45:45,19,73.48,100.31
2017/3/28 9:45:45,19,73.48,100.31
2017/3/28 9:45:45,19,73.48,100.31
2017/3/28 9:45:45,19,73.48,100.31
2017/3/28 9:45:46,19,73.48,100.31
2017/3/28 9:45:46,19,73.48,100.31
2017/3/28 9:45:46,19,73.48,100.31
2017/3/28 9:45:46,19,73.48,100.31
2017/3/28 9:45:46,19,73.48,100.31
2017/3/28 9:45:47,19,73.48,100.31
2017/3/28 9:45:47,19,73.48,100.31
2017/3/28 9:45:47,19,73.48,100.31
2017/3/28 9:45:47,21,73.48,100.31
2017/3/28 9:45:47,21,73.48,100.31
2017/3/28 9:45:47,21,73.48,100.31
2017/3/28 9:45:48,21,73.48,100.31
2017/3/28 9:45:48,21,73.51,100.35
2017/3/28 9:45:48,21,73.51,100.35
2017/3/28 9:45:48,20,73.51,100.35
2017/3/28 9:45:48,20,73.51,100.35
2017/3/28 9:45:49,20,73.51,100.35
2017/3/28 9:45:49,20,73.51,100.35
2017/3/28 9:45:49,20,73.51,100.35
2017/3/28 9:45:49,21,73.51,100.35
2017/3/28 9:45:49,21,73.51,100.35
2017/3/28 9:45:50,21,73.51,100.35
2017/3/28 9:45:50,21,73.51,100.35
2017/3/28 9:45:50,21,73.51,100.35
2017/3/28 9:45:50,21,73.51,100.35
2017/3/28 9:45:50,21,73.51,100.35
2017/3/28 9:45:50,21,73.51,100.35
2017/3/28 9:45:51,21,73.51,100.35
2017/3/28 9:45:51,21,73.51,100.35
2017/3/28 9:45:51,20,73.51,100.35
2017/3/28 9:45:51,20,73.51,100.35
2017/3/28 9:45:51,20,73.51,100.35
2017/3/28 9:45:52,20,73.51,100.35
2017/3/28 9:45:52,20,73.51,100.35
2017/3/28 9:45:52,20,73.51,100.35
2017/3/28 9:45:52,21,73.51,100.35
2017/3/28 9:45:52,21,73.5,100.35
2017/3/28 9:45:53,21,73.5,100.35
2017/3/28 9:45:53,21,73.5,100.35
2017/3/28 9:45:53,21,73.5,100.35
2017/3/28 9:45:53,19,73.48,100.31
2017/3/28 9:45:53,19,73.48,100.31
2017/3/28 9:45:53,19,73.48,100.31
2017/3/28 9:45:54,19,73.48,100.31
2017/3/28 9:45:54,19,73.48,100.31
2017/3/28 9:45:54,19,73.48,100.31
2017/3/28 9:45:54,19,73.48,100.31
2017/3/28 9:45:54,19,73.48,100.31
2017/3/28 9:45:55,19,73.48,100.31
2017/3/28 9:45:55,19,73.48,100.31
2017/3/28 9:45:55,19,73.48,100.31
2017/3/28 9:45:55,19,73.48,100.31
2017/3/28 9:45:55,19,73.48,100.31
2017/3/28 9:45:56,19,73.48,100.31
2017/3/28 9:45:56,19,73.48,100.31
2017/3/28 9:45:56,19,73.48,100.31
2017/3/28 9:45:56,21,73.48,100.31
2017/3/28 9:45:56,21,73.48,100.31
2017/3/28 9:45:56,21,73.48,100.31
2017/3/28 9:45:57,21,73.48,100.31
2017/3/28 9:45:57,21,73.48,100.31
2017/3/28 9:45:57,21,73.48,100.31
2017/3/28 9:45:57,21,73.48,100.31
2017/3/28 9:45:57,21,73.48,100.31
2017/3/28 9:45:58,21,73.48,100.35
2017/3/28 9:45:58,21,73.51,100.35
2017/3/28 9:45:58,21,73.51,100.35
2017/3/28 9:45:58,19,73.51,100.35
2017/3/28 9:45:58,19,73.51,100.35
2017/3/28 9:45:59,19,73.51,100.35
2017/3/28 9:45:59,19,73.51,100.35
2017/3/28 9:45:59,19,73.51,100.35
2017/3/28 9:45:59,21,73.51,100.35
2017/3/28 9:45:59,21,73.51,100.35
2017/3/28 9:45:59,21,73.51,100.35
2017/3/28 9:46:00,21,73.51,100.35
2017/3/28 9:46:00,21,73.51,100.35
2017/3/28 9:46:00,21,73.52,100.36
2017/3/28 9:46:00,21,73.52,100.36
2017/3/28 9:46:01,21,73.52,100.36
2017/3/28 9:46:01,21,73.52,100.36
2017/3/28 9:46:01,21,73.52,100.36
2017/3/28 9:46:01,19,73.52,100.36
2017/3/28 9:46:01,19,73.51,100.36
2017/3/28 9:46:02,19,73.51,100.36
2017/3/28 9:46:02,19,73.51,100.36
2017/3/28 9:46:02,19,73.51,100.36
2017/3/28 9:46:02,19,73.51,100.36
2017/3/28 9:46:02,19,73.51,100.36
2017/3/28 9:46:02,19,73.51,100.36
2017/3/28 9:46:03,19,73.51,100.36
2017/3/28 9:46:03,19,73.48,100.32
2017/3/28 9:46:03,20,73.48,100.32
2017/3/28 9:46:03,20,73.48,100.32
2017/3/28 9:46:03,20,73.48,100.32
2017/3/28 9:46:04,20,73.48,100.32
2017/3/28 9:46:04,20,73.48,100.32
2017/3/28 9:46:04,20,73.48,100.32
2017/3/28 9:46:04,19,73.48,100.32
2017/3/28 9:46:04,19,73.48,100.32
2017/3/28 9:46:05,19,73.48,100.32
2017/3/28 9:46:05,19,73.48,100.32
2017/3/28 9:46:05,19,73.48,100.32
2017/3/28 9:46:05,21,73.48,100.32
2017/3/28 9:46:05,21,73.48,100.32
2017/3/28 9:46:05,21,73.48,100.32
2017/3/28 9:46:06,21,73.48,100.32
2017/3/28 9:46:06,21,73.48,100.32
2017/3/28 9:46:06,19,73.48,100.32
2017/3/28 9:46:06,19,73.48,100.32
2017/3/28 9:46:06,19,73.48,100.32
2017/3/28 9:46:07,19,73.48,100.32
2017/3/28 9:46:07,19,73.48,100.32
2017/3/28 9:46:07,19,73.48,100.32
2017/3/28 9:46:07,21,73.48,100.32
2017/3/28 9:46:07,21,73.48,100.32
2017/3/28 9:46:08,21,73.48,100.32
2017/3/28 9:46:08,21,73.52,100.36
2017/3/28 9:46:08,21,73.53,100.36
2017/3/28 9:46:08,18,73.53,100.36
2017/3/28 9:46:08,18,73.53,100.36
2017/3/28 9:46:09,18,73.53,100.36
2017/3/28 9:46:09,18,73.53,100.36
2017/3/28 9:46:09,18,73.53,100.36
2017/3/28 9:46:09,19,73.53,100.36
2017/3/28 9:46:09,19,73.53,100.36
2017/3/28 9:46:09,19,73.53,100.36
2017/3/28 9:46:10,19,73.53,100.36
2017/3/28 9:46:10,19,73.53,100.36
2017/3/28 9:46:10,19,73.53,100.36
2017/3/28 9:46:10,21,73.53,100.36
2017/3/28 9:46:10,21,73.53,100.36
2017/3/28 9:46:11,21,73.53,100.36
2017/3/28 9:46:11,21,73.53,100.36
2017/3/28 9:46:11,21,73.53,100.36
2017/3/28 9:46:11,20,73.53,100.36
2017/3/28 9:46:11,20,73.53,100.36
2017/3/28 9:46:12,20,73.53,100.36
2017/3/28 9:46:12,20,73.53,100.36
2017/3/28 9:46:12,20,73.53,100.36
2017/3/28 9:46:12,19,73.53,100.36
2017/3/28 9:46:12,19,73.53,100.36
2017/3/28 9:46:12,19,73.53,100.36
2017/3/28 9:46:13,19,73.53,100.36
2017/3/28 9:46:13,19,73.53,100.36
2017/3/28 9:46:13,19,73.5,100.32
2017/3/28 9:46:13,19,73.5,100.32
