DateTime,OS_Average Process %,OS_avaiable_memory MB,Process Process %,Process_UseMemory MB
2017/8/1 13:17,40.2,2057,0,113
2017/8/1 13:17,62,2056,12.5,343
2017/8/1 13:17,100,1955,1.75,182
2017/8/1 13:17,70,2026,0,118
2017/8/1 13:17,77.8,2078,5.25,117
2017/8/1 13:17,46.4,2034,6,122
2017/8/1 13:17,46.6,2088,25,155
2017/8/1 13:17,100,1957,0,141
2017/8/1 13:17,88.6,2012,8.25,130
2017/8/1 13:18,73,2072,15.25,130
2017/8/1 13:18,52.8,2033,5.5,129
2017/8/1 13:18,74.4,2088,24.25,161
2017/8/1 13:18,98.2,1957,0,141
2017/8/1 13:18,74.8,2004,13.25,131
2017/8/1 13:18,84,2067,0,141
2017/8/1 13:18,35.8,2066,0,130
2017/8/1 13:18,95.4,2025,14.25,356
2017/8/1 13:18,56,2020,0,134
2017/8/1 13:19,67,2002,0,130
2017/8/1 13:19,33,2024,0,131
2017/8/1 13:19,30.8,2082,0,130
2017/8/1 13:19,98.4,2025,25,164
2017/8/1 13:19,59,2011,0,138
2017/8/1 13:19,68.2,1996,6.5,131
2017/8/1 13:19,27.8,2015,13,132
2017/8/1 13:19,29.4,2076,5.75,132
2017/8/1 13:19,62.4,2017,10.75,357
2017/8/1 13:20,42,2017,0,139
2017/8/1 13:20,67,2009,2,131
2017/8/1 13:20,37,2017,0,132
2017/8/1 13:20,37,2077,5.5,131
2017/8/1 13:20,77.8,2019,11.25,358
2017/8/1 13:20,37.2,2011,0,135
2017/8/1 13:20,59,1988,0,132
2017/8/1 13:20,34.2,2004,0,133
2017/8/1 13:20,45.2,2069,3.25,132
2017/8/1 13:20,96.4,1890,3.5,359
2017/8/1 13:21,35.6,2003,0,137
2017/8/1 13:21,65,2032,0,134
2017/8/1 13:21,46.6,2012,15.5,135
2017/8/1 13:21,34.4,2063,0,133
2017/8/1 13:21,100,1995,6.25,358
2017/8/1 13:21,37,1987,0,140
2017/8/1 13:21,79.2,1987,17.5,134
2017/8/1 13:21,34,2010,8.5,133
2017/8/1 13:21,38.8,2060,0,133
2017/8/1 13:21,96.4,1890,4.75,360
2017/8/1 13:22,82.4,2001,0,140
2017/8/1 13:22,64,2031,0,4
2017/8/1 13:22,37,2000,15.5,133
2017/8/1 13:22,71.6,2045,0,133
2017/8/1 13:22,100,1920,1.5,359
2017/8/1 13:22,100,1984,8.5,134
2017/8/1 13:22,37,2046,0,134
2017/8/1 13:22,49.6,1997,0,135
2017/8/1 13:22,100,2046,0,137
2017/8/1 13:23,100,1996,0,150
2017/8/1 13:23,88.8,1972,0,136
2017/8/1 13:23,66.8,1996,5,136
2017/8/1 13:23,28,2043,0,136
2017/8/1 13:23,100,1983,17.75,359
2017/8/1 13:23,60.6,1975,0,140
2017/8/1 13:23,73,1947,0,137
2017/8/1 13:23,42,1970,18,137
2017/8/1 13:23,40.4,2028,10.75,136
2017/8/1 13:23,70,1885,4.25,362
2017/8/1 13:24,100,1961,0,139
2017/8/1 13:24,55.8,1950,12,135
2017/8/1 13:24,60.8,1997,0,137
2017/8/1 13:24,29.6,2024,0,137
2017/8/1 13:24,93.2,1967,5.25,359
2017/8/1 13:24,54.2,1957,0,137
2017/8/1 13:24,63.8,1962,4.5,138
2017/8/1 13:24,43.4,1977,0,138
2017/8/1 13:24,37.2,2037,5.25,137
2017/8/1 13:25,73.2,1886,1.5,360
2017/8/1 13:25,100,1900,0,149
2017/8/1 13:25,46.6,1956,3.5,136
2017/8/1 13:25,88.6,2008,0,134
2017/8/1 13:25,44.8,1973,16.25,135
2017/8/1 13:25,40.8,2044,0,138
2017/8/1 13:25,100,1989,0,137
2017/8/1 13:25,87,1953,3.25,135
2017/8/1 13:25,76.2,1979,0,146
2017/8/1 13:25,35.8,2021,11.25,135
2017/8/1 13:26,100,1996,25,166
2017/8/1 13:26,57.6,1957,0,139
2017/8/1 13:26,67,1943,0,138
2017/8/1 13:26,85.6,1966,0,147
2017/8/1 13:26,42,2022,0,138
2017/8/1 13:26,100,1971,22.75,167
2017/8/1 13:26,63.6,1946,0,140
2017/8/1 13:26,62,1938,5.25,135
2017/8/1 13:26,42,1960,0,135
2017/8/1 13:27,39,2010,11.25,135
2017/8/1 13:27,60.8,1947,0,1
2017/8/1 13:27,60.8,1936,0,138
2017/8/1 13:27,62.4,1924,0,1
2017/8/1 13:27,34,1962,9.75,137
2017/8/1 13:27,46.6,2005,10.5,137
2017/8/1 13:27,100,1941,3.75,363
2017/8/1 13:27,47.8,1925,5,142
2017/8/1 13:27,100,1972,0,4
2017/8/1 13:27,37.2,1989,20.25,138
2017/8/1 13:28,79.4,2026,23.25,141
2017/8/1 13:28,100,1880,8.75,364
2017/8/1 13:28,88.6,1976,11,138
2017/8/1 13:28,100,2022,0,138
2017/8/1 13:28,34.2,1980,0,140
2017/8/1 13:28,100,2033,2.5,141
2017/8/1 13:28,100,1903,0,141
2017/8/1 13:28,98.2,1964,1.75,139
2017/8/1 13:28,87,2022,0,139
2017/8/1 13:29,38.8,1990,15.25,139
2017/8/1 13:29,100,2050,21.75,170
2017/8/1 13:29,100,1976,0,138
2017/8/1 13:29,65,1948,0,139
2017/8/1 13:29,100,1998,0,140
2017/8/1 13:29,37,2018,6,140
2017/8/1 13:29,85.6,1977,1.25,363
2017/8/1 13:29,65.2,1966,0,142
2017/8/1 13:29,65.2,1947,0,136
2017/8/1 13:30,37.2,1967,0,137
2017/8/1 13:30,31,2019,14.5,136
2017/8/1 13:30,100,1849,0,3
2017/8/1 13:30,37.2,1957,0,143
2017/8/1 13:30,63.8,1989,8.75,136
2017/8/1 13:30,34,1971,0,138
2017/8/1 13:30,74.8,2024,0,138
2017/8/1 13:30,100,1861,9.5,364
2017/8/1 13:30,100,1959,0,139
2017/8/1 13:30,70,1991,0,137
2017/8/1 13:31,37.2,1970,0,138
2017/8/1 13:31,30.8,2030,5,138
2017/8/1 13:31,96.4,1860,0,4
2017/8/1 13:31,35.8,1950,3.5,161
2017/8/1 13:31,84,1961,0,159
2017/8/1 13:31,26.4,1942,12.5,160
2017/8/1 13:31,43.6,1987,0,159
2017/8/1 13:31,100,1832,6.25,365
2017/8/1 13:31,53.2,1952,4,137
2017/8/1 13:31,62.2,1982,12.25,139
2017/8/1 13:32,41.8,1962,5.5,141
2017/8/1 13:32,40.2,2009,5,139
2017/8/1 13:32,100,1851,3.25,366
2017/8/1 13:32,34.2,1940,0,161
2017/8/1 13:32,70,1926,0,161
2017/8/1 13:32,35.6,1953,4.5,161
2017/8/1 13:32,40.4,2006,14.25,161
2017/8/1 13:32,71.2,1882,0,1
2017/8/1 13:32,100,1957,0,161
2017/8/1 13:32,98.2,1966,5.5,139
2017/8/1 13:33,95.4,1996,0,142
2017/8/1 13:33,40.4,2031,0,141
2017/8/1 13:33,37.4,2076,10.75,142
2017/8/1 13:33,100,2068,24.5,174
2017/8/1 13:34,54.4,1989,0,174
2017/8/1 13:34,65.4,1998,15.25,138
2017/8/1 13:34,42,2011,0,139
2017/8/1 13:34,32.4,2084,0,139
2017/8/1 13:34,56.8,2019,3.25,367
2017/8/1 13:34,65.2,2009,0,162
2017/8/1 13:34,71.4,1989,10.25,161
2017/8/1 13:34,27.8,2011,0,161
2017/8/1 13:34,43.8,2063,4.25,160
2017/8/1 13:34,98.2,1991,6.25,367
2017/8/1 13:35,51,1986,0,162
2017/8/1 13:35,70,1992,0,4
2017/8/1 13:35,31,2019,0,141
2017/8/1 13:35,26.4,2063,0,141
2017/8/1 13:35,96.4,1930,7,366
2017/8/1 13:35,59,1999,0,1
2017/8/1 13:35,93,1982,3,163
2017/8/1 13:35,51.2,2005,0,164
2017/8/1 13:35,59,2043,10.25,164
2017/8/1 13:35,100,1993,7.5,368
2017/8/1 13:36,68.2,1985,0,161
2017/8/1 13:36,65.2,1970,0,162
2017/8/1 13:36,35.6,1988,0,162
2017/8/1 13:36,43.4,2040,0,161
2017/8/1 13:36,85.6,1978,6.75,366
2017/8/1 13:36,60.8,1965,4.75,164
2017/8/1 13:36,54.8,2008,0,162
2017/8/1 13:36,40.4,1994,0,162
2017/8/1 13:36,43.4,2054,5,162
2017/8/1 13:37,100,1988,8,367
2017/8/1 13:37,63.6,1976,0,165
2017/8/1 13:37,70,1964,1.25,162
2017/8/1 13:37,41.8,1985,0,163
2017/8/1 13:37,29.2,2031,5.75,163
2017/8/1 13:37,68.4,1985,11.5,367
2017/8/1 13:37,59,1982,0,164
2017/8/1 13:37,54.2,1966,9.5,163
2017/8/1 13:37,37.2,1991,0,163
2017/8/1 13:37,43,2035,0,163
2017/8/1 13:38,85.6,1979,11.5,368
2017/8/1 13:38,45,1977,0,164
2017/8/1 13:38,84,1962,7.25,165
2017/8/1 13:38,31.2,1998,10.75,164
2017/8/1 13:38,37,2059,0,164
2017/8/1 13:38,100,2016,11.5,194
2017/8/1 13:38,77.8,2012,0,165
2017/8/1 13:38,60.6,1995,0,163
2017/8/1 13:38,53,2009,0,163
2017/8/1 13:38,34,2015,0,164
2017/8/1 13:39,100,2050,25,193
2017/8/1 13:39,100,2017,0,165
2017/8/1 13:39,98.2,2003,0,165
2017/8/1 13:39,34,2053,3.25,164
2017/8/1 13:39,38.6,2018,0,164
2017/8/1 13:39,100,2037,6.25,192
2017/8/1 13:39,55.8,1992,0,165
2017/8/1 13:39,70,1970,12.5,164
2017/8/1 13:39,71.4,2016,0,164
2017/8/1 13:40,34.2,2040,0,164
2017/8/1 13:40,55.8,2006,2,369
2017/8/1 13:40,57.2,1991,0,166
2017/8/1 13:40,60.8,1970,0,164
2017/8/1 13:40,38.6,1999,0,165
2017/8/1 13:40,37.2,2044,10.5,164
2017/8/1 13:40,71.4,1937,0,369
2017/8/1 13:40,100,2047,0,156
2017/8/1 13:40,51.2,2006,4,144
2017/8/1 13:41,91.8,2046,3.75,142
2017/8/1 13:41,43.2,2020,0,142
2017/8/1 13:41,100,2069,18.25,175
2017/8/1 13:41,100,1944,0,368
2017/8/1 13:41,100,1999,0,4
2017/8/1 13:41,60.8,2034,0,163
2017/8/1 13:41,38.8,2007,0,1
2017/8/1 13:41,100,2005,22.25,192
2017/8/1 13:41,60.6,1991,0,164
2017/8/1 13:42,63.8,1969,18.75,164
2017/8/1 13:42,40.2,1990,0,164
2017/8/1 13:42,24.8,2043,5,164
2017/8/1 13:42,76,1993,3.5,368
2017/8/1 13:42,59,1985,0,166
2017/8/1 13:42,79.2,1971,0,2
2017/8/1 13:42,39,1997,0,165
2017/8/1 13:42,40.4,2050,0,165
2017/8/1 13:42,100,1998,0,1
2017/8/1 13:42,59,1985,0,169
2017/8/1 13:43,73,1975,8,165
2017/8/1 13:43,32.6,1990,5.25,165
2017/8/1 13:43,43.6,2064,16.5,165
2017/8/1 13:43,100,2005,5.25,368
2017/8/1 13:43,32.4,1987,0,166
2017/8/1 13:43,67,1989,19.25,164
2017/8/1 13:43,40.2,2004,15.25,165
2017/8/1 13:43,31,2047,0,164
2017/8/1 13:43,100,1909,9.25,370
2017/8/1 13:43,57.6,1984,4,167
2017/8/1 13:44,59,2023,0,165
2017/8/1 13:44,31,2002,0,165
2017/8/1 13:44,29.2,2053,5.5,164
2017/8/1 13:44,64.4,2001,18.5,325
2017/8/1 13:44,40.2,1987,0,167
2017/8/1 13:44,96.4,1975,12.25,164
2017/8/1 13:44,35.6,1980,0,165
2017/8/1 13:44,34,2050,5.25,164
2017/8/1 13:44,100,1912,0,2
2017/8/1 13:45,27.8,1997,3.25,168
2017/8/1 13:45,63.8,2042,7.5,165
2017/8/1 13:45,40.2,2009,0,165
2017/8/1 13:45,77.8,2055,3,165
2017/8/1 13:45,100,1904,4.25,370
2017/8/1 13:45,81,1996,5.25,167
2017/8/1 13:45,60.8,2024,0,1
2017/8/1 13:45,38.6,1993,0,168
2017/8/1 13:45,88.6,2043,0,1
2017/8/1 13:45,100,1898,0,2
2017/8/1 13:46,93.2,1967,5.25,165
2017/8/1 13:46,63.8,2008,0,166
2017/8/1 13:46,43.6,2003,11,166
2017/8/1 13:46,38.8,2070,0,165
2017/8/1 13:46,100,2014,7.75,371
2017/8/1 13:46,45,2024,0,167
2017/8/1 13:46,68.8,2007,0,165
2017/8/1 13:46,34,2029,0,165
2017/8/1 13:46,43.4,2072,5.25,165
2017/8/1 13:46,100,2011,6.5,370
2017/8/1 13:47,33.8,2014,0,167
2017/8/1 13:47,70.2,2007,14.25,165
2017/8/1 13:47,34.2,2017,0,165
2017/8/1 13:47,57.2,2070,0,165
2017/8/1 13:47,100,1997,6,370
2017/8/1 13:47,59,1981,0,170
2017/8/1 13:47,82.6,1967,9.5,166
2017/8/1 13:47,38.8,1984,20.25,166
2017/8/1 13:47,35.8,2040,5.25,166
2017/8/1 13:48,100,1980,0,2
2017/8/1 13:48,46.8,1985,0,170
2017/8/1 13:48,70,1985,8.75,166
2017/8/1 13:48,38.8,2007,0,167
2017/8/1 13:48,32.6,2049,4.5,166
2017/8/1 13:48,66.8,1947,2.5,370
2017/8/1 13:48,100,2030,0,171
2017/8/1 13:48,63.6,2014,7.25,166
2017/8/1 13:48,65,2024,0,166
2017/8/1 13:48,43.2,2024,0,166
2017/8/1 13:49,100,2082,25,194
2017/8/1 13:49,66.8,2008,0,169
2017/8/1 13:49,71.4,1998,8.25,167
2017/8/1 13:49,45,2018,16.5,166
2017/8/1 13:49,45,2015,5,167
2017/8/1 13:49,38.8,2012,0,168
2017/8/1 13:50,82.6,2056,7.5,196
2017/8/1 13:50,85.6,1957,0,171
2017/8/1 13:50,100,2000,0,167
2017/8/1 13:50,31,2056,0,198
2017/8/1 13:50,48.4,2055,21.5,167
2017/8/1 13:50,100,2012,23.5,197
2017/8/1 13:50,51,1977,0,180
2017/8/1 13:50,65.2,1967,12,168
2017/8/1 13:50,41.8,1996,0,168
2017/8/1 13:51,40.2,2054,0,168
2017/8/1 13:51,68.4,2007,25,372
2017/8/1 13:51,52.8,2001,0,172
2017/8/1 13:51,63.8,1984,0,168
2017/8/1 13:51,27.8,2009,0,168
2017/8/1 13:51,31,2053,0,167
2017/8/1 13:51,100,2001,2.75,374
2017/8/1 13:51,57.6,2000,0,171
2017/8/1 13:51,44.8,1990,15.5,167
2017/8/1 13:52,91.8,2018,3.75,177
2017/8/1 13:52,35.8,2058,0,168
2017/8/1 13:52,100,1999,9.5,373
2017/8/1 13:52,63.6,1978,0,182
2017/8/1 13:52,57.6,1973,0,169
2017/8/1 13:52,51,1995,0,169
2017/8/1 13:52,34,2040,16,169
2017/8/1 13:52,100,1996,23.25,373
2017/8/1 13:52,32.6,1985,0,172
2017/8/1 13:52,53.4,1973,0,167
2017/8/1 13:53,29.2,1996,0,167
2017/8/1 13:53,74.8,2035,0,1
2017/8/1 13:53,100,1900,0,374
2017/8/1 13:53,97,1987,14.25,168
2017/8/1 13:53,73,2026,0,169
2017/8/1 13:53,37.2,2000,0,168
2017/8/1 13:53,37.2,2044,0,167
2017/8/1 13:53,100,1902,17.25,373
2017/8/1 13:53,78,1977,0,171
2017/8/1 13:54,65.2,2007,3.75,168
2017/8/1 13:54,40.2,1980,10.75,169
2017/8/1 13:54,76.2,2028,25,170
2017/8/1 13:54,100,1935,4.25,374
2017/8/1 13:54,98.4,1976,0,1
2017/8/1 13:54,74.6,2013,0,1
2017/8/1 13:54,31,1989,0,169
2017/8/1 13:54,86,2040,5,197
2017/8/1 13:54,98.2,1936,0,182
2017/8/1 13:55,100,1970,0,169
2017/8/1 13:55,63.6,2024,16,169
2017/8/1 13:55,65,1983,0,169
2017/8/1 13:55,100,2029,4.5,198
2017/8/1 13:55,68.4,1965,0,169
2017/8/1 13:55,63.8,1950,0,168
2017/8/1 13:55,76,1991,0,167
2017/8/1 13:55,29.4,2012,3.75,166
2017/8/1 13:55,74.8,1978,9.75,196
2017/8/1 13:55,57.6,1971,0,169
2017/8/1 13:56,66.8,1961,4.25,167
2017/8/1 13:56,30.8,1983,0,167
2017/8/1 13:56,35.8,2036,5.5,166
2017/8/1 13:56,100,1977,15,371
2017/8/1 13:56,32.8,2007,2.5,154
2017/8/1 13:56,69.8,2033,17.5,145
2017/8/1 13:56,37.2,2007,0,145
2017/8/1 13:56,37,2049,16.5,145
2017/8/1 13:56,92,1917,8,372
2017/8/1 13:57,67,1976,5.75,169
2017/8/1 13:57,60.4,2021,11.25,145
2017/8/1 13:57,35.6,1988,0,146
2017/8/1 13:57,35.8,2047,8.5,145
2017/8/1 13:57,100,1985,9,372
2017/8/1 13:57,40.2,1966,0,173
2017/8/1 13:57,82.4,1955,0,169
2017/8/1 13:57,29.2,1980,0,168
2017/8/1 13:57,34.2,2030,0,167
2017/8/1 13:57,100,1977,7.5,373
2017/8/1 13:58,62.2,1970,2.5,172
2017/8/1 13:58,100,2006,0,168
2017/8/1 13:58,35.8,2038,0,169
2017/8/1 13:58,31,2081,0,169
2017/8/1 13:58,87,1939,13,372
2017/8/1 13:58,74.6,2010,9.5,173
2017/8/1 13:58,68.8,2052,0,168
2017/8/1 13:58,42,2029,0,169
2017/8/1 13:58,62,2081,0,1
2017/8/1 13:58,100,1924,0,2
2017/8/1 13:59,35.8,2010,9.75,169
2017/8/1 13:59,63.8,2056,5,168
2017/8/1 13:59,29.4,2040,0,168
2017/8/1 13:59,80.8,2085,20,169
2017/8/1 13:59,98.2,1977,3,373
2017/8/1 13:59,54.2,2021,12.75,169
2017/8/1 13:59,100,2062,0,170
2017/8/1 13:59,35.6,2023,0,169
2017/8/1 13:59,82.4,2076,25,170
2017/8/1 14:00,100,1968,2.75,373
2017/8/1 14:00,60.8,2010,0,168
2017/8/1 14:00,49.6,2062,0,2
2017/8/1 14:00,43.2,2024,0,168
2017/8/1 14:00,59.2,2073,0,168
2017/8/1 14:00,93.4,1914,6.25,372
2017/8/1 14:00,29.4,1992,0,171
2017/8/1 14:00,63.8,2032,0,1
2017/8/1 14:00,32.4,2017,0,169
2017/8/1 14:00,40.2,2073,0,168
2017/8/1 14:01,98.2,2008,0,2
2017/8/1 14:01,31,2020,0,173
2017/8/1 14:01,57.8,2044,0,170
2017/8/1 14:01,40,2013,0,170
2017/8/1 14:01,49.8,2066,0,170
2017/8/1 14:01,91.8,2037,24,373
2017/8/1 14:01,32.6,2013,0,172
2017/8/1 14:01,76,2006,0,171
2017/8/1 14:01,35.8,2028,0,171
2017/8/1 14:01,36,2071,10.25,170
2017/8/1 14:02,100,2006,9.75,375
2017/8/1 14:02,68.4,1998,0,172
2017/8/1 14:02,76,1979,0,171
2017/8/1 14:02,27.8,1996,0,171
2017/8/1 14:02,34,2066,5.25,170
2017/8/1 14:02,100,2008,5.25,375
2017/8/1 14:02,29.4,2006,0,172
2017/8/1 14:02,70,1990,0,170
2017/8/1 14:02,32.2,2012,14.75,170
2017/8/1 14:03,32.6,2055,0,170
2017/8/1 14:03,100,1944,2.25,376
2017/8/1 14:03,100,2001,0,182
2017/8/1 14:03,71.4,1993,0,170
2017/8/1 14:03,38.8,2009,3.25,201
2017/8/1 14:03,34.2,2051,0,171
2017/8/1 14:03,90.2,2031,0,375
2017/8/1 14:03,100,1946,0,1
2017/8/1 14:03,46.6,1992,0,170
2017/8/1 14:03,81,2050,10.75,170
2017/8/1 14:04,34,2018,0,171
2017/8/1 14:04,100,2076,7.75,199
2017/8/1 14:04,100,1953,0,181
2017/8/1 14:04,98.2,1981,7,171
2017/8/1 14:04,60.6,2034,0,170
2017/8/1 14:04,40.2,2053,0,170
2017/8/1 14:04,100,2021,8.5,375
2017/8/1 14:04,63.6,2001,0,175
2017/8/1 14:04,63.8,1981,0,2
2017/8/1 14:05,32.4,2005,0,171
2017/8/1 14:05,32.6,2056,5.25,170
2017/8/1 14:05,59.2,1996,0,375
2017/8/1 14:05,59,1982,0,176
2017/8/1 14:05,62,1964,0,2
2017/8/1 14:05,77.8,1959,0,171
2017/8/1 14:05,35.6,2055,0,172
2017/8/1 14:05,77.8,1999,0,1
2017/8/1 14:05,46.8,1990,0,173
2017/8/1 14:06,98.2,1967,6.25,170
2017/8/1 14:06,42.2,2017,0,171
2017/8/1 14:06,37,1975,5.5,171
2017/8/1 14:06,100,2050,0,199
2017/8/1 14:06,67,1952,0,173
2017/8/1 14:07,49.4,1958,0,171
2017/8/1 14:07,93.2,2017,0,181
2017/8/1 14:07,27.8,2031,0,171
2017/8/1 14:07,100,1997,16,200
2017/8/1 14:07,60.8,1970,0,176
2017/8/1 14:07,71.4,1954,0,172
2017/8/1 14:07,80.8,1982,0,172
2017/8/1 14:07,26.2,2032,0,172
2017/8/1 14:07,100,1987,14.5,375
2017/8/1 14:07,28,1979,0,175
2017/8/1 14:08,69.8,1963,0,171
2017/8/1 14:08,35.8,1976,12,171
2017/8/1 14:08,29.8,2029,0,170
2017/8/1 14:08,88.2,1923,7.5,376
2017/8/1 14:08,100,1911,0,183
2017/8/1 14:08,41.8,1950,4.25,172
2017/8/1 14:08,82,2025,0,1
2017/8/1 14:08,30.8,2029,0,171
2017/8/1 14:08,51.2,1977,2,201
2017/8/1 14:09,51.2,1967,0,175
2017/8/1 14:09,65.2,1947,0,172
2017/8/1 14:09,37.2,2001,0,173
2017/8/1 14:09,25,2063,0,172
2017/8/1 14:09,96.4,2012,25,377
2017/8/1 14:09,51.2,2000,0,171
2017/8/1 14:09,69,1989,10.25,172
2017/8/1 14:09,42,1997,0,172
2017/8/1 14:09,38.8,2052,0,171
2017/8/1 14:10,85.4,2001,2,376
2017/8/1 14:10,52.8,2001,0,172
2017/8/1 14:10,62.4,1981,0,171
2017/8/1 14:10,29.2,2000,0,171
2017/8/1 14:10,34,2052,5.25,170
2017/8/1 14:10,37.2,2006,24.75,376
2017/8/1 14:10,60.6,1994,0,175
2017/8/1 14:10,76.2,1974,0,2
2017/8/1 14:10,34.2,2001,9.5,173
2017/8/1 14:10,32.4,2045,15.25,172
2017/8/1 14:11,74.6,2002,3.5,376
2017/8/1 14:11,57.4,1991,0,174
2017/8/1 14:11,76.4,1970,13,172
2017/8/1 14:11,32.4,1991,0,173
2017/8/1 14:11,50,2043,0,172
2017/8/1 14:11,91.8,1902,0,2
2017/8/1 14:11,40.4,1987,0,174
2017/8/1 14:11,62.8,1978,0,171
2017/8/1 14:11,28,1994,0,173
2017/8/1 14:11,77.8,2053,25,173
2017/8/1 14:12,91.8,1903,0,2
2017/8/1 14:12,100,1975,9,172
2017/8/1 14:12,71.8,2014,0,173
2017/8/1 14:12,29.4,1987,0,172
2017/8/1 14:12,46.6,2031,0,172
2017/8/1 14:12,100,1986,8,377
2017/8/1 14:12,59,1988,0,176
2017/8/1 14:12,68.2,1971,13.25,172
2017/8/1 14:12,34,1996,0,173
2017/8/1 14:12,34.2,2041,4.5,172
2017/8/1 14:13,100,1996,12.25,376
2017/8/1 14:13,51.2,1968,0,174
2017/8/1 14:13,63.6,1957,4,173
2017/8/1 14:13,32.6,1979,0,172
2017/8/1 14:13,45,2041,0,172
2017/8/1 14:13,100,1988,9,377
2017/8/1 14:13,40.6,1991,0,175
2017/8/1 14:13,66.8,2017,23.75,172
2017/8/1 14:13,26.2,2001,0,172
2017/8/1 14:14,35.6,2053,0,1
2017/8/1 14:14,88.6,1894,3.75,376
2017/8/1 14:14,54.2,1980,9,171
2017/8/1 14:14,59,2021,4.75,172
2017/8/1 14:14,34.2,1996,0,172
2017/8/1 14:14,34,2042,9.5,171
2017/8/1 14:14,100,1988,4.25,377
2017/8/1 14:14,46.8,1987,0,177
2017/8/1 14:14,57,1975,0,173
2017/8/1 14:14,28,1990,0,172
2017/8/1 14:15,45,2042,0,171
2017/8/1 14:15,100,1900,5.75,377
2017/8/1 14:15,75,1989,0,175
2017/8/1 14:15,57.8,2025,0,172
2017/8/1 14:15,41.8,2001,10.25,172
2017/8/1 14:15,34.2,2045,0,171
2017/8/1 14:15,100,1956,16,377
2017/8/1 14:15,35.6,1985,7.5,174
2017/8/1 14:15,70,2012,0,173
2017/8/1 14:16,40.4,1985,10.5,173
2017/8/1 14:16,43.8,2043,0,173
2017/8/1 14:16,28,1983,12,377
2017/8/1 14:16,60.4,1970,0,177
2017/8/1 14:16,69.8,1956,0,2
2017/8/1 14:16,37.2,1989,14.25,172
2017/8/1 14:16,45.2,2038,0,171
2017/8/1 14:16,100,2006,14.5,377
2017/8/1 14:16,76,1990,0,177
2017/8/1 14:16,67,2002,8.25,172
2017/8/1 14:17,26.2,2030,11,172
2017/8/1 14:17,34.2,2071,5.25,172
2017/8/1 14:17,98.2,1917,0,1
2017/8/1 14:17,60.8,2014,0,174
2017/8/1 14:17,74.6,1996,8.25,174
2017/8/1 14:17,32.8,2025,0,174
2017/8/1 14:17,40.4,2066,0,173
2017/8/1 14:17,100,2016,12.75,376
2017/8/1 14:17,57.4,1996,0,174
2017/8/1 14:18,63.8,1976,10.75,174
2017/8/1 14:18,37,1987,0,174
2017/8/1 14:18,29.6,2055,0,173
2017/8/1 14:18,94.8,2008,20.75,377
2017/8/1 14:18,62.2,1991,0,177
2017/8/1 14:18,70,1975,7.75,173
2017/8/1 14:18,42,2001,5.5,173
2017/8/1 14:18,37,2052,10.5,173
2017/8/1 14:18,98.2,1993,0,2
2017/8/1 14:18,61,1989,0,177
2017/8/1 14:19,68.4,2021,0,174
2017/8/1 14:19,36,1993,0,174
2017/8/1 14:19,41.8,2055,5.5,173
2017/8/1 14:19,100,1992,1.75,377
2017/8/1 14:19,90.2,1983,1.75,175
2017/8/1 14:19,65.2,1979,8.75,173
2017/8/1 14:19,42,1996,0,173
2017/8/1 14:19,32.6,2048,10,173
2017/8/1 14:19,98.4,1999,22.5,378
2017/8/1 14:20,40.4,1995,0,175
2017/8/1 14:20,64.2,2022,0,173
2017/8/1 14:20,43.8,2001,0,173
2017/8/1 14:20,42,2047,0,173
2017/8/1 14:20,100,1955,8.5,377
2017/8/1 14:20,63.8,1982,0,175
2017/8/1 14:20,84,1967,3.5,173
2017/8/1 14:20,40.2,2040,5.25,174
2017/8/1 14:20,32.8,2082,0,174
2017/8/1 14:20,88.8,2040,6.5,378
2017/8/1 14:21,52.8,2017,0,175
2017/8/1 14:21,67,1999,0,173
2017/8/1 14:21,40,2023,19.5,173
2017/8/1 14:21,32.6,2082,0,172
2017/8/1 14:21,100,2032,10.25,378
2017/8/1 14:21,71.2,2019,0,175
2017/8/1 14:21,68.4,2057,0,173
2017/8/1 14:21,34,2037,0,173
2017/8/1 14:21,42,2082,10.25,172
2017/8/1 14:21,48.2,2028,13,378
2017/8/1 14:22,91.8,2006,0,176
2017/8/1 14:22,65,2044,0,173
2017/8/1 14:22,37,2036,0,174
2017/8/1 14:22,23.2,2074,0,173
2017/8/1 14:22,81,2073,0,174
2017/8/1 14:23,100,1908,4,378
2017/8/1 14:23,50,1999,2.25,174
2017/8/1 14:23,100,2035,9,175
2017/8/1 14:23,32.8,2013,10.25,174
2017/8/1 14:23,100,2065,23.5,202
2017/8/1 14:23,88.2,1942,0,187
2017/8/1 14:23,100,1985,10,173
2017/8/1 14:23,39,2042,0,204
2017/8/1 14:23,28,2051,0,172
2017/8/1 14:24,100,2018,25,202
2017/8/1 14:24,52.8,1982,0,175
2017/8/1 14:24,70,1974,0,175
2017/8/1 14:24,60,1994,0,185
2017/8/1 14:24,42,2034,0,174
2017/8/1 14:24,100,2044,25,203
2017/8/1 14:24,51,1982,0,187
2017/8/1 14:24,70,1973,9.25,174
2017/8/1 14:24,88.6,2015,0,174
2017/8/1 14:24,29.6,2041,0,174
2017/8/1 14:25,100,1992,25,379
2017/8/1 14:25,100,1991,0,176
2017/8/1 14:25,77.8,1993,0,1
2017/8/1 14:25,89.8,1959,0,184
2017/8/1 14:25,29.4,2029,0,174
2017/8/1 14:25,93.2,1988,5,378
2017/8/1 14:25,62,1976,0,177
2017/8/1 14:25,70,1951,0,174
