Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801140759117,reliability_addpaperreport,Action,265,2017/8/1 14:08:04,47,Reliability_AddPaperReport:43,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801140935790,reliability_addpaperreport,Action,265,2017/8/1 14:09:41,50,Reliability_AddPaperReport:10,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801141057626,reliability_addpaperreport,Action,265,2017/8/1 14:11:03,50,Reliability_AddPaperReport:32,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801141731321,reliability_addpaperreport,Action,265,2017/8/1 14:17:37,56,Reliability_AddPaperReport:19,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801141819587,reliability_addpaperreport,Action,265,2017/8/1 14:18:25,56,Reliability_AddPaperReport:42,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801141957242,reliability_addpaperreport,Action,265,2017/8/1 14:20:02,57,Reliability_AddPaperReport:42,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801142444279,reliability_addpaperreport,Action,265,2017/8/1 14:24:49,59,Reliability_AddPaperReport:29,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801142924799,reliability_addpaperreport,Action,265,2017/8/1 14:29:30,63,Reliability_AddPaperReport:18,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801143259678,reliability_addpaperreport,Action,265,2017/8/1 14:33:07,65,Reliability_AddPaperReport:29,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801143443775,reliability_addpaperreport,Action,265,2017/8/1 14:34:49,66,Reliability_AddPaperReport:31,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801143524491,reliability_addpaperreport,Action,265,2017/8/1 14:35:30,67,Reliability_AddPaperReport:32,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801143728338,reliability_addpaperreport,Action,265,2017/8/1 14:37:34,68,Reliability_AddPaperReport:29,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801143951685,reliability_addpaperreport,Action,265,2017/8/1 14:39:57,70,Reliability_AddPaperReport:32,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801144008252,reliability_addpaperreport,Action,265,2017/8/1 14:40:13,71,Reliability_AddPaperReport:28,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801144121399,reliability_addpaperreport,Action,265,2017/8/1 14:41:27,72,Reliability_AddPaperReport:28,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801144344574,reliability_addpaperreport,Action,265,2017/8/1 14:43:50,74,Reliability_AddPaperReport:17,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801144455382,reliability_addpaperreport,Action,265,2017/8/1 14:45:00,75,Reliability_AddPaperReport:30,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801144549748,reliability_addpaperreport,Action,265,2017/8/1 14:45:55,74,Reliability_AddPaperReport:20,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801144751723,reliability_addpaperreport,Action,265,2017/8/1 14:47:57,77,Reliability_AddPaperReport:30,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801145024304,reliability_addpaperreport,Action,265,2017/8/1 14:50:29,80,Reliability_AddPaperReport:2,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801145054459,reliability_addpaperreport,Action,265,2017/8/1 14:50:59,79,Reliability_AddPaperReport:1,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801145351236,reliability_addpaperreport,Action,265,2017/8/1 14:53:56,81,Reliability_AddPaperReport:10,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801145638466,reliability_addpaperreport,Action,265,2017/8/1 14:56:44,83,Reliability_AddPaperReport:17,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801150131727,reliability_addpaperreport,Action,265,2017/8/1 15:01:37,85,Reliability_AddPaperReport:39,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801150246919,reliability_addpaperreport,Action,265,2017/8/1 15:02:52,86,Reliability_AddPaperReport:39,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801150337230,reliability_addpaperreport,Action,265,2017/8/1 15:03:43,86,Reliability_AddPaperReport:32,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801150459160,reliability_addpaperreport,Action,265,2017/8/1 15:05:05,89,Reliability_AddPaperReport:10,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801150724784,reliability_addpaperreport,Action,265,2017/8/1 15:07:30,91,Reliability_AddPaperReport:17,localhost,
Action.c(180): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801150724176,reliability_addpaperreport,Action,180,2017/8/1 15:07:30,89,Reliability_AddPaperReport:39,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801151035487,reliability_addpaperreport,Action,265,2017/8/1 15:10:41,92,Reliability_AddPaperReport:19,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801151657152,reliability_addpaperreport,Action,265,2017/8/1 15:17:02,97,Reliability_AddPaperReport:30,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801153549294,reliability_addpaperreport,Action,265,2017/8/1 15:35:54,109,Reliability_AddPaperReport:18,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801160621026,reliability_addpaperreport,Action,265,2017/8/1 16:06:26,133,Reliability_AddPaperReport:2,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801160852796,reliability_addpaperreport,Action,265,2017/8/1 16:08:58,132,Reliability_AddPaperReport:20,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801162417554,reliability_addpaperreport,Action,265,2017/8/1 16:24:23,146,Reliability_AddPaperReport:2,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801163220618,reliability_addpaperreport,Action,265,2017/8/1 16:32:26,148,Reliability_AddPaperReport:21,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801163331566,reliability_addpaperreport,Action,265,2017/8/1 16:33:37,150,Reliability_AddPaperReport:17,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801163442873,reliability_addpaperreport,Action,265,2017/8/1 16:34:48,151,Reliability_AddPaperReport:30,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801163725392,reliability_addpaperreport,Action,265,2017/8/1 16:37:31,151,Reliability_AddPaperReport:32,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801164933608,reliability_addpaperreport,Action,265,2017/8/1 16:49:39,160,Reliability_AddPaperReport:29,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801164933748,reliability_addpaperreport,Action,265,2017/8/1 16:49:39,163,Reliability_AddPaperReport:10,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801165248762,reliability_addpaperreport,Action,265,2017/8/1 16:52:54,163,Reliability_AddPaperReport:28,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801165352222,reliability_addpaperreport,Action,265,2017/8/1 16:53:57,162,Reliability_AddPaperReport:40,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801165746625,reliability_addpaperreport,Action,265,2017/8/1 16:57:52,168,Reliability_AddPaperReport:9,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801170102839,reliability_addpaperreport,Action,265,2017/8/1 17:01:08,167,Reliability_AddPaperReport:40,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801171055524,reliability_addpaperreport,Action,265,2017/8/1 17:11:01,176,Reliability_AddPaperReport:28,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801171412454,reliability_addpaperreport,Action,265,2017/8/1 17:14:17,175,Reliability_AddPaperReport:39,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801171809964,reliability_addpaperreport,Action,265,2017/8/1 17:18:15,178,Reliability_AddPaperReport:31,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801173838591,reliability_addpaperreport,Action,265,2017/8/1 17:38:43,196,Reliability_AddPaperReport:41,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801175008861,reliability_addpaperreport,Action,265,2017/8/1 17:50:14,203,Reliability_AddPaperReport:28,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801175119966,reliability_addpaperreport,Action,265,2017/8/1 17:51:25,202,Reliability_AddPaperReport:40,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801180919082,reliability_addpaperreport,Action,265,2017/8/1 18:09:24,218,Reliability_AddPaperReport:9,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801180944307,reliability_addpaperreport,Action,265,2017/8/1 18:09:49,217,Reliability_AddPaperReport:17,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801182631055,reliability_addpaperreport,Action,265,2017/8/1 18:26:36,229,Reliability_AddPaperReport:29,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801182955478,reliability_addpaperreport,Action,265,2017/8/1 18:30:01,227,Reliability_AddPaperReport:31,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801185128861,reliability_addpaperreport,Action,265,2017/8/1 18:51:34,248,Reliability_AddPaperReport:1,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801190201052,reliability_addpaperreport,Action,265,2017/8/1 19:02:06,254,Reliability_AddPaperReport:20,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801190439252,reliability_addpaperreport,Action,265,2017/8/1 19:04:44,255,Reliability_AddPaperReport:41,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801191023232,reliability_addpaperreport,Action,265,2017/8/1 19:10:28,256,Reliability_AddPaperReport:39,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801191038208,reliability_addpaperreport,Action,265,2017/8/1 19:10:43,261,Reliability_AddPaperReport:10,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801191903633,reliability_addpaperreport,Action,265,2017/8/1 19:19:08,262,Reliability_AddPaperReport:40,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801192445680,reliability_addpaperreport,Action,265,2017/8/1 19:24:51,270,Reliability_AddPaperReport:18,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801193533502,reliability_addpaperreport,Action,265,2017/8/1 19:35:38,275,Reliability_AddPaperReport:43,localhost,
Action.c(180): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801194048061,reliability_addpaperreport,Action,180,2017/8/1 19:40:53,281,Reliability_AddPaperReport:21,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801195719958,reliability_addpaperreport,Action,265,2017/8/1 19:57:25,289,Reliability_AddPaperReport:40,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801200327432,reliability_addpaperreport,Action,265,2017/8/1 20:03:32,293,Reliability_AddPaperReport:31,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801200327011,reliability_addpaperreport,Action,265,2017/8/1 20:03:32,299,Reliability_AddPaperReport:30,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801202938214,reliability_addpaperreport,Action,265,2017/8/1 20:29:43,318,Reliability_AddPaperReport:9,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801202939057,reliability_addpaperreport,Action,265,2017/8/1 20:29:44,312,Reliability_AddPaperReport:39,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801204455558,reliability_addpaperreport,Action,265,2017/8/1 20:45:01,328,Reliability_AddPaperReport:30,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801212204818,reliability_addpaperreport,Action,265,2017/8/1 21:22:10,350,Reliability_AddPaperReport:20,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801212335189,reliability_addpaperreport,Action,265,2017/8/1 21:23:40,352,Reliability_AddPaperReport:18,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801212942710,reliability_addpaperreport,Action,265,2017/8/1 21:29:47,356,Reliability_AddPaperReport:18,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801214244068,reliability_addpaperreport,Action,265,2017/8/1 21:42:49,369,Reliability_AddPaperReport:2,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801215421592,reliability_addpaperreport,Action,265,2017/8/1 21:54:26,374,Reliability_AddPaperReport:19,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801215532744,reliability_addpaperreport,Action,265,2017/8/1 21:55:38,377,Reliability_AddPaperReport:9,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801221104549,reliability_addpaperreport,Action,265,2017/8/1 22:11:10,389,Reliability_AddPaperReport:30,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801222434019,reliability_addpaperreport,Action,265,2017/8/1 22:24:39,394,Reliability_AddPaperReport:21,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801223612744,reliability_addpaperreport,Action,265,2017/8/1 22:36:18,401,Reliability_AddPaperReport:39,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801223743100,reliability_addpaperreport,Action,265,2017/8/1 22:37:48,403,Reliability_AddPaperReport:42,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801223751726,reliability_addpaperreport,Action,265,2017/8/1 22:37:57,405,Reliability_AddPaperReport:28,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801224100206,reliability_addpaperreport,Action,265,2017/8/1 22:41:05,404,Reliability_AddPaperReport:32,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801224837817,reliability_addpaperreport,Action,265,2017/8/1 22:48:43,407,Reliability_AddPaperReport:31,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801224921996,reliability_addpaperreport,Action,265,2017/8/1 22:49:27,410,Reliability_AddPaperReport:40,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801225146156,reliability_addpaperreport,Action,265,2017/8/1 22:51:51,416,Reliability_AddPaperReport:10,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801230120955,reliability_addpaperreport,Action,265,2017/8/1 23:01:26,421,Reliability_AddPaperReport:28,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801230137663,reliability_addpaperreport,Action,265,2017/8/1 23:01:43,418,Reliability_AddPaperReport:39,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801230626263,reliability_addpaperreport,Action,265,2017/8/1 23:06:31,423,Reliability_AddPaperReport:20,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801231055317,reliability_addpaperreport,Action,265,2017/8/1 23:11:01,431,Reliability_AddPaperReport:30,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801231432703,reliability_addpaperreport,Action,265,2017/8/1 23:14:38,429,Reliability_AddPaperReport:43,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801232031722,reliability_addpaperreport,Action,265,2017/8/1 23:20:37,429,Reliability_AddPaperReport:31,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801233715412,reliability_addpaperreport,Action,265,2017/8/1 23:37:21,442,Reliability_AddPaperReport:39,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801233827703,reliability_addpaperreport,Action,265,2017/8/1 23:38:33,445,Reliability_AddPaperReport:32,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801234557046,reliability_addpaperreport,Action,265,2017/8/1 23:46:02,450,Reliability_AddPaperReport:40,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801234708385,reliability_addpaperreport,Action,265,2017/8/1 23:47:13,452,Reliability_AddPaperReport:43,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801235025148,reliability_addpaperreport,Action,265,2017/8/1 23:50:30,456,Reliability_AddPaperReport:9,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170801235053431,reliability_addpaperreport,Action,265,2017/8/1 23:50:58,456,Reliability_AddPaperReport:28,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802000616843,reliability_addpaperreport,Action,265,2017/8/2 0:06:22,464,Reliability_AddPaperReport:21,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802001438431,reliability_addpaperreport,Action,265,2017/8/2 0:14:44,473,Reliability_AddPaperReport:28,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802002359190,reliability_addpaperreport,Action,265,2017/8/2 0:24:04,478,Reliability_AddPaperReport:41,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802004305511,reliability_addpaperreport,Action,265,2017/8/2 0:43:10,492,Reliability_AddPaperReport:9,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802004644348,reliability_addpaperreport,Action,265,2017/8/2 0:46:49,492,Reliability_AddPaperReport:19,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802005428683,reliability_addpaperreport,Action,265,2017/8/2 0:54:33,501,Reliability_AddPaperReport:29,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802011312602,reliability_addpaperreport,Action,265,2017/8/2 1:13:18,511,Reliability_AddPaperReport:32,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802011313835,reliability_addpaperreport,Action,265,2017/8/2 1:13:19,513,Reliability_AddPaperReport:28,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802012405651,reliability_addpaperreport,Action,265,2017/8/2 1:24:10,522,Reliability_AddPaperReport:10,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802013505844,reliability_addpaperreport,Action,265,2017/8/2 1:35:11,526,Reliability_AddPaperReport:41,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802013617557,reliability_addpaperreport,Action,265,2017/8/2 1:36:22,530,Reliability_AddPaperReport:9,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802015249407,reliability_addpaperreport,Action,265,2017/8/2 1:52:54,542,Reliability_AddPaperReport:10,localhost,
Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170802020726721,reliability_addpaperreport,Action,265,2017/8/2 2:07:32,550,Reliability_AddPaperReport:40,localhost,
