2137058649,QC_Log,1,35
60,sysobjvalues,1,6
41,syscolpars,1,3
7,sysallocunits,1,3
54,sysidxstats,1,2
55,sysiscols,1,2
34,sysschobjs,3,1
74,syssingleobjrefs,2,1
7,sysallocunits,2,1
90,sysqnames,2,1
34,sysschobjs,4,1
90,sysqnames,1,1
3,sysrscols,1,1
5,sysrowsets,1,1
75,sysmultiobjrefs,2,1
34,sysschobjs,1,1
74,syssingleobjrefs,1,1
