DateTime,OS_Average Process %,OS_avaiable_memory MB,Process Process %,Process_UseMemory MB
2017/8/1 13:23:03,100,1996,0,150
2017/8/1 13:23:09,88.8,1972,0,136
2017/8/1 13:23:15,66.8,1996,5,136
2017/8/1 13:23:21,28,2043,0,136
2017/8/1 13:23:28,100,1983,17.75,359
2017/8/1 13:23:34,60.6,1975,0,140
2017/8/1 13:23:40,73,1947,0,137
2017/8/1 13:23:46,42,1970,18,137
2017/8/1 13:23:52,40.4,2028,10.75,136
2017/8/1 13:23:58,70,1885,4.25,362
2017/8/1 13:24:05,100,1961,0,139
2017/8/1 13:24:11,55.8,1950,12,135
2017/8/1 13:24:17,60.8,1997,0,137
2017/8/1 13:24:23,29.6,2024,0,137
2017/8/1 13:24:30,93.2,1967,5.25,359
2017/8/1 13:24:36,54.2,1957,0,137
2017/8/1 13:24:42,63.8,1962,4.5,138
2017/8/1 13:24:48,43.4,1977,0,138
2017/8/1 13:24:54,37.2,2037,5.25,137
2017/8/1 13:25:00,73.2,1886,1.5,360
2017/8/1 13:25:07,100,1900,0,149
2017/8/1 13:25:13,46.6,1956,3.5,136
2017/8/1 13:25:19,88.6,2008,0,134
2017/8/1 13:25:25,44.8,1973,16.25,135
2017/8/1 13:25:33,40.8,2044,0,138
2017/8/1 13:25:40,100,1989,0,137
2017/8/1 13:25:46,87,1953,3.25,135
2017/8/1 13:25:52,76.2,1979,0,146
2017/8/1 13:25:58,35.8,2021,11.25,135
2017/8/1 13:26:05,100,1996,25,166
2017/8/1 13:26:11,57.6,1957,0,139
2017/8/1 13:26:17,67,1943,0,138
2017/8/1 13:26:24,85.6,1966,0,147
2017/8/1 13:26:30,42,2022,0,138
2017/8/1 13:26:37,100,1971,22.75,167
2017/8/1 13:26:43,63.6,1946,0,140
2017/8/1 13:26:49,62,1938,5.25,135
2017/8/1 13:26:55,42,1960,0,135
2017/8/1 13:27:01,39,2010,11.25,135
2017/8/1 13:27:08,60.8,1947,0,1
2017/8/1 13:27:14,60.8,1936,0,138
2017/8/1 13:27:20,62.4,1924,0,1
2017/8/1 13:27:26,34,1962,9.75,137
2017/8/1 13:27:32,46.6,2005,10.5,137
2017/8/1 13:27:39,100,1941,3.75,363
2017/8/1 13:27:46,47.8,1925,5,142
2017/8/1 13:27:52,100,1972,0,4
2017/8/1 13:27:58,37.2,1989,20.25,138
2017/8/1 13:28:04,79.4,2026,23.25,141
2017/8/1 13:28:11,100,1880,8.75,364
2017/8/1 13:28:17,88.6,1976,11,138
2017/8/1 13:28:23,100,2022,0,138
2017/8/1 13:28:29,34.2,1980,0,140
2017/8/1 13:28:37,100,2033,2.5,141
2017/8/1 13:28:44,100,1903,0,141
2017/8/1 13:28:50,98.2,1964,1.75,139
2017/8/1 13:28:56,87,2022,0,139
2017/8/1 13:29:02,38.8,1990,15.25,139
2017/8/1 13:29:10,100,2050,21.75,170
2017/8/1 13:29:16,100,1976,0,138
2017/8/1 13:29:22,65,1948,0,139
2017/8/1 13:29:28,100,1998,0,140
2017/8/1 13:29:34,37,2018,6,140
2017/8/1 13:29:42,85.6,1977,1.25,363
2017/8/1 13:29:48,65.2,1966,0,142
2017/8/1 13:29:54,65.2,1947,0,136
2017/8/1 13:30:00,37.2,1967,0,137
2017/8/1 13:30:06,31,2019,14.5,136
2017/8/1 13:30:13,100,1849,0,3
2017/8/1 13:30:19,37.2,1957,0,143
2017/8/1 13:30:25,63.8,1989,8.75,136
2017/8/1 13:30:31,34,1971,0,138
2017/8/1 13:30:37,74.8,2024,0,138
2017/8/1 13:30:44,100,1861,9.5,364
2017/8/1 13:30:50,100,1959,0,139
2017/8/1 13:30:56,70,1991,0,137
2017/8/1 13:31:02,37.2,1970,0,138
2017/8/1 13:31:08,30.8,2030,5,138
2017/8/1 13:31:14,96.4,1860,0,4
2017/8/1 13:31:21,35.8,1950,3.5,161
2017/8/1 13:31:27,84,1961,0,159
2017/8/1 13:31:33,26.4,1942,12.5,160
2017/8/1 13:31:39,43.6,1987,0,159
2017/8/1 13:31:45,100,1832,6.25,365
2017/8/1 13:31:52,53.2,1952,4,137
2017/8/1 13:31:58,62.2,1982,12.25,139
2017/8/1 13:32:04,41.8,1962,5.5,141
2017/8/1 13:32:10,40.2,2009,5,139
2017/8/1 13:32:16,100,1851,3.25,366
2017/8/1 13:32:22,34.2,1940,0,161
2017/8/1 13:32:28,70,1926,0,161
2017/8/1 13:32:34,35.6,1953,4.5,161
2017/8/1 13:32:40,40.4,2006,14.25,161
2017/8/1 13:32:47,71.2,1882,0,1
2017/8/1 13:32:53,100,1957,0,161
2017/8/1 13:32:59,98.2,1966,5.5,139
2017/8/1 13:33:34,95.4,1996,0,142
2017/8/1 13:33:40,40.4,2031,0,141
2017/8/1 13:33:46,37.4,2076,10.75,142
2017/8/1 13:33:55,100,2068,24.5,174
2017/8/1 13:34:01,54.4,1989,0,174
2017/8/1 13:34:07,65.4,1998,15.25,138
2017/8/1 13:34:13,42,2011,0,139
2017/8/1 13:34:19,32.4,2084,0,139
2017/8/1 13:34:25,56.8,2019,3.25,367
2017/8/1 13:34:31,65.2,2009,0,162
2017/8/1 13:34:38,71.4,1989,10.25,161
2017/8/1 13:34:44,27.8,2011,0,161
2017/8/1 13:34:50,43.8,2063,4.25,160
2017/8/1 13:34:56,98.2,1991,6.25,367
2017/8/1 13:35:02,51,1986,0,162
2017/8/1 13:35:08,70,1992,0,4
2017/8/1 13:35:14,31,2019,0,141
2017/8/1 13:35:21,26.4,2063,0,141
2017/8/1 13:35:28,96.4,1930,7,366
2017/8/1 13:35:34,59,1999,0,1
2017/8/1 13:35:40,93,1982,3,163
2017/8/1 13:35:46,51.2,2005,0,164
2017/8/1 13:35:52,59,2043,10.25,164
2017/8/1 13:35:59,100,1993,7.5,368
2017/8/1 13:36:05,68.2,1985,0,161
2017/8/1 13:36:11,65.2,1970,0,162
2017/8/1 13:36:17,35.6,1988,0,162
2017/8/1 13:36:23,43.4,2040,0,161
2017/8/1 13:36:30,85.6,1978,6.75,366
2017/8/1 13:36:36,60.8,1965,4.75,164
2017/8/1 13:36:42,54.8,2008,0,162
2017/8/1 13:36:48,40.4,1994,0,162
2017/8/1 13:36:54,43.4,2054,5,162
2017/8/1 13:37:01,100,1988,8,367
2017/8/1 13:37:07,63.6,1976,0,165
2017/8/1 13:37:13,70,1964,1.25,162
2017/8/1 13:37:19,41.8,1985,0,163
2017/8/1 13:37:25,29.2,2031,5.75,163
2017/8/1 13:37:32,68.4,1985,11.5,367
2017/8/1 13:37:38,59,1982,0,164
2017/8/1 13:37:45,54.2,1966,9.5,163
2017/8/1 13:37:51,37.2,1991,0,163
2017/8/1 13:37:57,43,2035,0,163
2017/8/1 13:38:03,85.6,1979,11.5,368
2017/8/1 13:38:10,45,1977,0,164
2017/8/1 13:38:16,84,1962,7.25,165
2017/8/1 13:38:22,31.2,1998,10.75,164
2017/8/1 13:38:28,37,2059,0,164
2017/8/1 13:38:35,100,2016,11.5,194
2017/8/1 13:38:41,77.8,2012,0,165
2017/8/1 13:38:47,60.6,1995,0,163
2017/8/1 13:38:53,53,2009,0,163
2017/8/1 13:38:59,34,2015,0,164
2017/8/1 13:39:06,100,2050,25,193
2017/8/1 13:39:13,100,2017,0,165
2017/8/1 13:39:19,98.2,2003,0,165
2017/8/1 13:39:25,34,2053,3.25,164
2017/8/1 13:39:31,38.6,2018,0,164
2017/8/1 13:39:38,100,2037,6.25,192
2017/8/1 13:39:44,55.8,1992,0,165
2017/8/1 13:39:50,70,1970,12.5,164
2017/8/1 13:39:56,71.4,2016,0,164
2017/8/1 13:40:02,34.2,2040,0,164
2017/8/1 13:40:10,55.8,2006,2,369
2017/8/1 13:40:16,57.2,1991,0,166
2017/8/1 13:40:22,60.8,1970,0,164
2017/8/1 13:40:28,38.6,1999,0,165
2017/8/1 13:40:34,37.2,2044,10.5,164
2017/8/1 13:40:40,71.4,1937,0,369
2017/8/1 13:40:47,100,2047,0,156
2017/8/1 13:40:53,51.2,2006,4,144
2017/8/1 13:41:00,91.8,2046,3.75,142
2017/8/1 13:41:06,43.2,2020,0,142
2017/8/1 13:41:13,100,2069,18.25,175
2017/8/1 13:41:21,100,1944,0,368
2017/8/1 13:41:27,100,1999,0,4
2017/8/1 13:41:34,60.8,2034,0,163
2017/8/1 13:41:40,38.8,2007,0,1
2017/8/1 13:41:47,100,2005,22.25,192
2017/8/1 13:41:53,60.6,1991,0,164
2017/8/1 13:42:00,63.8,1969,18.75,164
2017/8/1 13:42:06,40.2,1990,0,164
2017/8/1 13:42:12,24.8,2043,5,164
2017/8/1 13:42:19,76,1993,3.5,368
2017/8/1 13:42:25,59,1985,0,166
2017/8/1 13:42:31,79.2,1971,0,2
2017/8/1 13:42:37,39,1997,0,165
2017/8/1 13:42:43,40.4,2050,0,165
2017/8/1 13:42:50,100,1998,0,1
2017/8/1 13:42:56,59,1985,0,169
2017/8/1 13:43:02,73,1975,8,165
2017/8/1 13:43:08,32.6,1990,5.25,165
2017/8/1 13:43:14,43.6,2064,16.5,165
2017/8/1 13:43:21,100,2005,5.25,368
2017/8/1 13:43:27,32.4,1987,0,166
2017/8/1 13:43:33,67,1989,19.25,164
2017/8/1 13:43:39,40.2,2004,15.25,165
2017/8/1 13:43:45,31,2047,0,164
2017/8/1 13:43:52,100,1909,9.25,370
2017/8/1 13:43:58,57.6,1984,4,167
2017/8/1 13:44:04,59,2023,0,165
2017/8/1 13:44:10,31,2002,0,165
2017/8/1 13:44:16,29.2,2053,5.5,164
2017/8/1 13:44:23,64.4,2001,18.5,325
2017/8/1 13:44:29,40.2,1987,0,167
2017/8/1 13:44:36,96.4,1975,12.25,164
2017/8/1 13:44:42,35.6,1980,0,165
2017/8/1 13:44:48,34,2050,5.25,164
2017/8/1 13:44:54,100,1912,0,2
2017/8/1 13:45:00,27.8,1997,3.25,168
2017/8/1 13:45:07,63.8,2042,7.5,165
2017/8/1 13:45:13,40.2,2009,0,165
2017/8/1 13:45:19,77.8,2055,3,165
2017/8/1 13:45:25,100,1904,4.25,370
2017/8/1 13:45:32,81,1996,5.25,167
2017/8/1 13:45:38,60.8,2024,0,1
2017/8/1 13:45:44,38.6,1993,0,168
2017/8/1 13:45:50,88.6,2043,0,1
2017/8/1 13:45:57,100,1898,0,2
2017/8/1 13:46:03,93.2,1967,5.25,165
2017/8/1 13:46:09,63.8,2008,0,166
2017/8/1 13:46:15,43.6,2003,11,166
2017/8/1 13:46:21,38.8,2070,0,165
2017/8/1 13:46:28,100,2014,7.75,371
2017/8/1 13:46:34,45,2024,0,167
2017/8/1 13:46:40,68.8,2007,0,165
2017/8/1 13:46:46,34,2029,0,165
2017/8/1 13:46:52,43.4,2072,5.25,165
2017/8/1 13:46:59,100,2011,6.5,370
2017/8/1 13:47:05,33.8,2014,0,167
2017/8/1 13:47:11,70.2,2007,14.25,165
2017/8/1 13:47:17,34.2,2017,0,165
2017/8/1 13:47:23,57.2,2070,0,165
2017/8/1 13:47:30,100,1997,6,370
2017/8/1 13:47:36,59,1981,0,170
2017/8/1 13:47:42,82.6,1967,9.5,166
2017/8/1 13:47:48,38.8,1984,20.25,166
2017/8/1 13:47:54,35.8,2040,5.25,166
2017/8/1 13:48:00,100,1980,0,2
2017/8/1 13:48:06,46.8,1985,0,170
2017/8/1 13:48:13,70,1985,8.75,166
2017/8/1 13:48:19,38.8,2007,0,167
2017/8/1 13:48:25,32.6,2049,4.5,166
2017/8/1 13:48:31,66.8,1947,2.5,370
2017/8/1 13:48:37,100,2030,0,171
2017/8/1 13:48:43,63.6,2014,7.25,166
2017/8/1 13:48:50,65,2024,0,166
2017/8/1 13:48:56,43.2,2024,0,166
2017/8/1 13:49:04,100,2082,25,194
2017/8/1 13:49:10,66.8,2008,0,169
2017/8/1 13:49:16,71.4,1998,8.25,167
2017/8/1 13:49:22,45,2018,16.5,166
2017/8/1 13:49:28,45,2015,5,167
2017/8/1 13:49:59,38.8,2012,0,168
2017/8/1 13:50:07,82.6,2056,7.5,196
2017/8/1 13:50:14,85.6,1957,0,171
2017/8/1 13:50:20,100,2000,0,167
2017/8/1 13:50:26,31,2056,0,198
2017/8/1 13:50:32,48.4,2055,21.5,167
2017/8/1 13:50:39,100,2012,23.5,197
2017/8/1 13:50:45,51,1977,0,180
2017/8/1 13:50:51,65.2,1967,12,168
2017/8/1 13:50:57,41.8,1996,0,168
2017/8/1 13:51:03,40.2,2054,0,168
2017/8/1 13:51:11,68.4,2007,25,372
2017/8/1 13:51:17,52.8,2001,0,172
2017/8/1 13:51:23,63.8,1984,0,168
2017/8/1 13:51:29,27.8,2009,0,168
2017/8/1 13:51:35,31,2053,0,167
2017/8/1 13:51:42,100,2001,2.75,374
2017/8/1 13:51:49,57.6,2000,0,171
2017/8/1 13:51:55,44.8,1990,15.5,167
2017/8/1 13:52:01,91.8,2018,3.75,177
2017/8/1 13:52:07,35.8,2058,0,168
2017/8/1 13:52:14,100,1999,9.5,373
2017/8/1 13:52:20,63.6,1978,0,182
2017/8/1 13:52:27,57.6,1973,0,169
2017/8/1 13:52:33,51,1995,0,169
2017/8/1 13:52:39,34,2040,16,169
2017/8/1 13:52:46,100,1996,23.25,373
2017/8/1 13:52:52,32.6,1985,0,172
2017/8/1 13:52:58,53.4,1973,0,167
2017/8/1 13:53:04,29.2,1996,0,167
2017/8/1 13:53:10,74.8,2035,0,1
2017/8/1 13:53:17,100,1900,0,374
2017/8/1 13:53:24,97,1987,14.25,168
2017/8/1 13:53:30,73,2026,0,169
2017/8/1 13:53:36,37.2,2000,0,168
2017/8/1 13:53:42,37.2,2044,0,167
2017/8/1 13:53:48,100,1902,17.25,373
2017/8/1 13:53:55,78,1977,0,171
2017/8/1 13:54:01,65.2,2007,3.75,168
2017/8/1 13:54:07,40.2,1980,10.75,169
2017/8/1 13:54:13,76.2,2028,25,170
2017/8/1 13:54:20,100,1935,4.25,374
2017/8/1 13:54:27,98.4,1976,0,1
2017/8/1 13:54:33,74.6,2013,0,1
2017/8/1 13:54:39,31,1989,0,169
2017/8/1 13:54:47,86,2040,5,197
2017/8/1 13:54:53,98.2,1936,0,182
2017/8/1 13:55:00,100,1970,0,169
2017/8/1 13:55:06,63.6,2024,16,169
2017/8/1 13:55:12,65,1983,0,169
2017/8/1 13:55:20,100,2029,4.5,198
2017/8/1 13:55:26,68.4,1965,0,169
2017/8/1 13:55:32,63.8,1950,0,168
2017/8/1 13:55:38,76,1991,0,167
2017/8/1 13:55:44,29.4,2012,3.75,166
2017/8/1 13:55:51,74.8,1978,9.75,196
2017/8/1 13:55:57,57.6,1971,0,169
2017/8/1 13:56:03,66.8,1961,4.25,167
2017/8/1 13:56:09,30.8,1983,0,167
2017/8/1 13:56:15,35.8,2036,5.5,166
2017/8/1 13:56:22,100,1977,15,371
2017/8/1 13:56:28,32.8,2007,2.5,154
2017/8/1 13:56:35,69.8,2033,17.5,145
2017/8/1 13:56:41,37.2,2007,0,145
2017/8/1 13:56:47,37,2049,16.5,145
2017/8/1 13:56:54,92,1917,8,372
2017/8/1 13:57:00,67,1976,5.75,169
2017/8/1 13:57:06,60.4,2021,11.25,145
2017/8/1 13:57:12,35.6,1988,0,146
2017/8/1 13:57:18,35.8,2047,8.5,145
2017/8/1 13:57:25,100,1985,9,372
2017/8/1 13:57:31,40.2,1966,0,173
2017/8/1 13:57:37,82.4,1955,0,169
2017/8/1 13:57:43,29.2,1980,0,168
2017/8/1 13:57:49,34.2,2030,0,167
2017/8/1 13:57:55,100,1977,7.5,373
2017/8/1 13:58:02,62.2,1970,2.5,172
2017/8/1 13:58:08,100,2006,0,168
2017/8/1 13:58:14,35.8,2038,0,169
2017/8/1 13:58:20,31,2081,0,169
2017/8/1 13:58:27,87,1939,13,372
2017/8/1 13:58:33,74.6,2010,9.5,173
2017/8/1 13:58:39,68.8,2052,0,168
2017/8/1 13:58:45,42,2029,0,169
2017/8/1 13:58:51,62,2081,0,1
2017/8/1 13:58:57,100,1924,0,2
2017/8/1 13:59:04,35.8,2010,9.75,169
2017/8/1 13:59:10,63.8,2056,5,168
2017/8/1 13:59:16,29.4,2040,0,168
2017/8/1 13:59:22,80.8,2085,20,169
2017/8/1 13:59:29,98.2,1977,3,373
2017/8/1 13:59:35,54.2,2021,12.75,169
2017/8/1 13:59:41,100,2062,0,170
2017/8/1 13:59:47,35.6,2023,0,169
2017/8/1 13:59:53,82.4,2076,25,170
2017/8/1 14:00:00,100,1968,2.75,373
2017/8/1 14:00:07,60.8,2010,0,168
2017/8/1 14:00:13,49.6,2062,0,2
2017/8/1 14:00:19,43.2,2024,0,168
2017/8/1 14:00:25,59.2,2073,0,168
2017/8/1 14:00:32,93.4,1914,6.25,372
2017/8/1 14:00:38,29.4,1992,0,171
2017/8/1 14:00:44,63.8,2032,0,1
2017/8/1 14:00:50,32.4,2017,0,169
2017/8/1 14:00:56,40.2,2073,0,168
2017/8/1 14:01:03,98.2,2008,0,2
2017/8/1 14:01:09,31,2020,0,173
2017/8/1 14:01:15,57.8,2044,0,170
2017/8/1 14:01:21,40,2013,0,170
2017/8/1 14:01:27,49.8,2066,0,170
2017/8/1 14:01:35,91.8,2037,24,373
2017/8/1 14:01:41,32.6,2013,0,172
2017/8/1 14:01:47,76,2006,0,171
2017/8/1 14:01:53,35.8,2028,0,171
2017/8/1 14:01:59,36,2071,10.25,170
2017/8/1 14:02:06,100,2006,9.75,375
2017/8/1 14:02:12,68.4,1998,0,172
2017/8/1 14:02:18,76,1979,0,171
2017/8/1 14:02:24,27.8,1996,0,171
2017/8/1 14:02:30,34,2066,5.25,170
2017/8/1 14:02:37,100,2008,5.25,375
2017/8/1 14:02:43,29.4,2006,0,172
2017/8/1 14:02:49,70,1990,0,170
2017/8/1 14:02:55,32.2,2012,14.75,170
2017/8/1 14:03:01,32.6,2055,0,170
2017/8/1 14:03:08,100,1944,2.25,376
2017/8/1 14:03:14,100,2001,0,182
2017/8/1 14:03:21,71.4,1993,0,170
2017/8/1 14:03:27,38.8,2009,3.25,201
2017/8/1 14:03:33,34.2,2051,0,171
2017/8/1 14:03:40,90.2,2031,0,375
2017/8/1 14:03:47,100,1946,0,1
2017/8/1 14:03:53,46.6,1992,0,170
2017/8/1 14:03:59,81,2050,10.75,170
2017/8/1 14:04:05,34,2018,0,171
2017/8/1 14:04:13,100,2076,7.75,199
2017/8/1 14:04:19,100,1953,0,181
2017/8/1 14:04:26,98.2,1981,7,171
2017/8/1 14:04:32,60.6,2034,0,170
2017/8/1 14:04:38,40.2,2053,0,170
2017/8/1 14:04:46,100,2021,8.5,375
2017/8/1 14:04:52,63.6,2001,0,175
2017/8/1 14:04:58,63.8,1981,0,2
2017/8/1 14:05:04,32.4,2005,0,171
2017/8/1 14:05:10,32.6,2056,5.25,170
2017/8/1 14:05:17,59.2,1996,0,375
2017/8/1 14:05:23,59,1982,0,176
2017/8/1 14:05:29,62,1964,0,2
2017/8/1 14:05:35,77.8,1959,0,171
2017/8/1 14:05:41,35.6,2055,0,172
2017/8/1 14:05:48,77.8,1999,0,1
2017/8/1 14:05:54,46.8,1990,0,173
2017/8/1 14:06:28,98.2,1967,6.25,170
2017/8/1 14:06:34,42.2,2017,0,171
2017/8/1 14:06:40,37,1975,5.5,171
2017/8/1 14:06:49,100,2050,0,199
2017/8/1 14:06:55,67,1952,0,173
2017/8/1 14:07:01,49.4,1958,0,171
2017/8/1 14:07:07,93.2,2017,0,181
2017/8/1 14:07:13,27.8,2031,0,171
2017/8/1 14:07:21,100,1997,16,200
2017/8/1 14:07:27,60.8,1970,0,176
2017/8/1 14:07:33,71.4,1954,0,172
2017/8/1 14:07:39,80.8,1982,0,172
2017/8/1 14:07:45,26.2,2032,0,172
2017/8/1 14:07:53,100,1987,14.5,375
2017/8/1 14:07:59,28,1979,0,175
2017/8/1 14:08:05,69.8,1963,0,171
2017/8/1 14:08:11,35.8,1976,12,171
2017/8/1 14:08:17,29.8,2029,0,170
2017/8/1 14:08:24,88.2,1923,7.5,376
2017/8/1 14:08:31,100,1911,0,183
2017/8/1 14:08:37,41.8,1950,4.25,172
2017/8/1 14:08:43,82,2025,0,1
2017/8/1 14:08:49,30.8,2029,0,171
2017/8/1 14:08:56,51.2,1977,2,201
2017/8/1 14:09:03,51.2,1967,0,175
2017/8/1 14:09:09,65.2,1947,0,172
2017/8/1 14:09:15,37.2,2001,0,173
2017/8/1 14:09:21,25,2063,0,172
2017/8/1 14:09:28,96.4,2012,25,377
2017/8/1 14:09:34,51.2,2000,0,171
2017/8/1 14:09:40,69,1989,10.25,172
2017/8/1 14:09:46,42,1997,0,172
2017/8/1 14:09:52,38.8,2052,0,171
2017/8/1 14:10:00,85.4,2001,2,376
2017/8/1 14:10:06,52.8,2001,0,172
2017/8/1 14:10:12,62.4,1981,0,171
2017/8/1 14:10:18,29.2,2000,0,171
2017/8/1 14:10:24,34,2052,5.25,170
2017/8/1 14:10:31,37.2,2006,24.75,376
2017/8/1 14:10:37,60.6,1994,0,175
2017/8/1 14:10:43,76.2,1974,0,2
2017/8/1 14:10:49,34.2,2001,9.5,173
2017/8/1 14:10:55,32.4,2045,15.25,172
2017/8/1 14:11:02,74.6,2002,3.5,376
2017/8/1 14:11:08,57.4,1991,0,174
2017/8/1 14:11:14,76.4,1970,13,172
2017/8/1 14:11:20,32.4,1991,0,173
2017/8/1 14:11:26,50,2043,0,172
2017/8/1 14:11:33,91.8,1902,0,2
2017/8/1 14:11:39,40.4,1987,0,174
2017/8/1 14:11:45,62.8,1978,0,171
2017/8/1 14:11:51,28,1994,0,173
2017/8/1 14:11:57,77.8,2053,25,173
2017/8/1 14:12:04,91.8,1903,0,2
2017/8/1 14:12:10,100,1975,9,172
2017/8/1 14:12:16,71.8,2014,0,173
2017/8/1 14:12:22,29.4,1987,0,172
2017/8/1 14:12:28,46.6,2031,0,172
2017/8/1 14:12:35,100,1986,8,377
2017/8/1 14:12:41,59,1988,0,176
2017/8/1 14:12:47,68.2,1971,13.25,172
2017/8/1 14:12:53,34,1996,0,173
2017/8/1 14:12:59,34.2,2041,4.5,172
2017/8/1 14:13:06,100,1996,12.25,376
2017/8/1 14:13:12,51.2,1968,0,174
2017/8/1 14:13:18,63.6,1957,4,173
2017/8/1 14:13:24,32.6,1979,0,172
2017/8/1 14:13:30,45,2041,0,172
2017/8/1 14:13:37,100,1988,9,377
2017/8/1 14:13:44,40.6,1991,0,175
2017/8/1 14:13:50,66.8,2017,23.75,172
2017/8/1 14:13:56,26.2,2001,0,172
2017/8/1 14:14:02,35.6,2053,0,1
2017/8/1 14:14:08,88.6,1894,3.75,376
2017/8/1 14:14:15,54.2,1980,9,171
2017/8/1 14:14:21,59,2021,4.75,172
2017/8/1 14:14:27,34.2,1996,0,172
2017/8/1 14:14:33,34,2042,9.5,171
2017/8/1 14:14:39,100,1988,4.25,377
2017/8/1 14:14:45,46.8,1987,0,177
2017/8/1 14:14:51,57,1975,0,173
2017/8/1 14:14:57,28,1990,0,172
2017/8/1 14:15:03,45,2042,0,171
2017/8/1 14:15:10,100,1900,5.75,377
2017/8/1 14:15:16,75,1989,0,175
2017/8/1 14:15:22,57.8,2025,0,172
2017/8/1 14:15:28,41.8,2001,10.25,172
2017/8/1 14:15:35,34.2,2045,0,171
2017/8/1 14:15:41,100,1956,16,377
2017/8/1 14:15:48,35.6,1985,7.5,174
2017/8/1 14:15:54,70,2012,0,173
2017/8/1 14:16:00,40.4,1985,10.5,173
2017/8/1 14:16:06,43.8,2043,0,173
2017/8/1 14:16:13,28,1983,12,377
2017/8/1 14:16:19,60.4,1970,0,177
2017/8/1 14:16:25,69.8,1956,0,2
2017/8/1 14:16:31,37.2,1989,14.25,172
2017/8/1 14:16:37,45.2,2038,0,171
2017/8/1 14:16:46,100,2006,14.5,377
2017/8/1 14:16:52,76,1990,0,177
2017/8/1 14:16:58,67,2002,8.25,172
2017/8/1 14:17:04,26.2,2030,11,172
2017/8/1 14:17:10,34.2,2071,5.25,172
2017/8/1 14:17:17,98.2,1917,0,1
2017/8/1 14:17:23,60.8,2014,0,174
2017/8/1 14:17:29,74.6,1996,8.25,174
2017/8/1 14:17:35,32.8,2025,0,174
2017/8/1 14:17:41,40.4,2066,0,173
2017/8/1 14:17:47,100,2016,12.75,376
2017/8/1 14:17:54,57.4,1996,0,174
2017/8/1 14:18:00,63.8,1976,10.75,174
2017/8/1 14:18:06,37,1987,0,174
2017/8/1 14:18:12,29.6,2055,0,173
2017/8/1 14:18:19,94.8,2008,20.75,377
2017/8/1 14:18:25,62.2,1991,0,177
2017/8/1 14:18:31,70,1975,7.75,173
2017/8/1 14:18:37,42,2001,5.5,173
2017/8/1 14:18:43,37,2052,10.5,173
2017/8/1 14:18:50,98.2,1993,0,2
2017/8/1 14:18:56,61,1989,0,177
2017/8/1 14:19:02,68.4,2021,0,174
2017/8/1 14:19:08,36,1993,0,174
2017/8/1 14:19:14,41.8,2055,5.5,173
2017/8/1 14:19:21,100,1992,1.75,377
